일시,대여소,대여건수,반납건수
202206,1172. 가양3동 주민센터,1,1
202206,1173. 강서구청사거리(SH타워),2,3
202206,1174. 강서구청사거리(부민병원),2,2
202206,118. 광흥창역 2번출구 앞,6,0
202206,1180. 마곡엠밸리 15단지(1502동) 건너편,1,0
202206,1184. 마곡13단지,1,1
202206,119. 서강나루 공원,11,8
202206,1190. 마곡역 교차로(2번출구),0,1
202206,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",1,0
202206,1193. 마곡센트럴타워 1차,1,1
202206,1197. 엠펠리체 호텔 건너편,8,8
202206,1199. 우장산역 3번출구,1,1
202206,120. 신수동 사거리,1,1
202206,1201. 가락시장역 3번 출구,2,1
202206,1205. 종합운동장역 4번출구,4,10
202206,1206. 9호선종합운동장역 9번출구,5,6
202206,1207. 마천중앙시장,0,1
202206,1208. 풍납현대아파트쉼터,0,2
202206,1209. 잠실나루역 (2번 출구 쪽),4,1
202206,121. 마포소방서 앞,1,6
202206,1210. 롯데월드타워(잠실역2번출구 쪽),25,11
202206,1211. 방이삼거리,6,9
202206,1214. 오금역 7번 출구 인근,1,0
202206,1215. 올림픽공원역 1번출구 앞,1,1
202206,1218. 방이역 4번출구,1,2
202206,1220. 잠실근린공원,2,4
202206,1221. 삼전역 4번출구,8,7
202206,1222. 잠실새내역 5번 출구 뒤,6,6
202206,1224. 아시아지하보도 2번 출구,3,2
202206,1226. 잠실4동 주민센터 옆,3,0
202206,1228. 마천사거리 ,0,1
202206,123. 문화촌 공원,1,1
202206,1231. 잠실역 6번출구,1,13
202206,1232. 잠실주공 521동 건너편,10,3
202206,1233. 잠실3거리(갤러리아팰리스),1,2
202206,1235. 잠실트리지움310동 옆,6,6
202206,124. 서강대 정문 건너편,1,1
202206,1243. 문정 법조단지7,2,2
202206,1244. 문정 법조단지8,2,3
202206,1245. 문정 법조단지9,3,1
202206,1247. 문정 법조단지11,1,0
202206,1248. 방이초등학교,2,0
202206,125. 서강대 남문 옆,13,16
202206,1251. 석촌역 2번출구,1,1
202206,1253. 오금역 3번 출구 뒤,0,1
202206,1257. 가락시장역 사거리,1,0
202206,126. 서강대 후문 옆,16,15
202206,1264. 천호역 10번 출구 앞,2,3
202206,1266. 문정동 글샘 공원,2,1
202206,1267. 올림픽공원 남2문 앞,5,6
202206,1268. 몽촌토성역 1번출구 옆,8,17
202206,1269. 리센츠아파트 ,3,3
202206,127. 현대벤처빌 앞,1,0
202206,1274. 영파여고 앞,1,0
202206,1278. 송파구청 교차로,3,6
202206,128. 신촌역(2호선) 1번출구 옆,10,22
202206,1286. 위례중앙푸르지오 1단지 앞,1,0
202206,1287. 위례아이파크 101동 맞은편,1,1
202206,1289. 풍납토성 서성벽터B,0,1
202206,129. 신촌역(2호선) 6번출구 옆,6,13
202206,1291. 서울체육고등학교 앞,2,4
202206,1293. 석촌호수 서호 사거리,2,2
202206,1295. 잠실역 8번출구,18,22
202206,1296. 석촌호수교차로 (송파나루근린공원 앞),1,1
202206,1297. 석촌호수교차로(동호 팔각정 앞),4,12
202206,130. 신촌역(2호선) 7번출구 앞,13,20
202206,1305. 성북구청,0,2
202206,1306. 한성대입구역2번출구,2,2
202206,1308. 안암로터리 버스정류장 앞,13,15
202206,1314. 정릉꿈에그린1단지 201동 앞,2,2
202206,1315. 고려사대부속중고 정문,1,2
202206,1316. 고려사대부속중고 건너편 ,2,3
202206,1318. 길음역 3번출구 뒤,0,2
202206,1321. 국민은행 종암동지점 앞,8,9
202206,1323. 월곡역 입구 육교 밑,1,1
202206,1326. 상월곡역 1번출구,4,0
202206,1327. 상월곡역 3번출구,1,0
202206,1328. 월곡역 3번출구,1,0
202206,1332. 석계역 5번출구 건너편,1,0
202206,1333. 석관초등학교 앞,1,0
202206,1334. 석관동주민센터 앞,1,0
202206,1336. 성북3교 위,0,1
202206,1337. 돈암성당 옆,2,7
202206,1338. 용문2교 옆,5,3
202206,134. 연세로 명물길,17,21
202206,1343. 한성대7번출구 앞,1,0
202206,1344. 아리랑시네센터 앞,0,1
202206,1348. 성북제일새마을금고 본점 앞,0,1
202206,135. 명물길 원형무대 앞,9,5
202206,1351. 안암2교 옆,4,3
202206,1352. e 편한세상 보문아파트 내,0,2
202206,1353. 금호어울림센터힐 내,1,0
202206,1354. 고려대학교 2번출구,9,5
202206,1355. 보문2교,3,4
202206,1357. 북한산보국문역,0,1
202206,1358. 정릉도서관 앞,0,1
202206,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,2,2
202206,1360. 정릉역,0,2
202206,1362. 보문역6번출구 앞,5,2
202206,1363. 보문4교 인근,1,1
202206,1365. 선잠단지 앞,0,2
202206,1368. 성신여대입구 교차로,3,0
202206,137. 신촌기차역입구 교차로,7,4
202206,1372. KEB은행 고대점,13,3
202206,1373. 성북구보건소 건너편,2,2
202206,1375. 생명의 전화 종합복지관 앞 교차로,4,2
202206,1377. 한국과학기술연구원 북문,2,0
202206,138. 신촌동 제1공영주차장 앞,11,9
202206,1381.석계역 4번출구 뒤,0,1
202206,1390.석관래미안아트리치,1,0
202206,140. 이화여대 후문,12,18
202206,1402. 금란주차장 앞,0,2
202206,141. 연대 대운동장 옆,1,2
202206,1414. 사가정역 2번출구,0,3
202206,142. 아현역 4번출구 앞,3,6
202206,143. 공덕역 2번출구,6,4
202206,144. 공덕역 8번출구,6,10
202206,1442. 중랑구 중소기업 창업센터,0,1
202206,1448. 코스트코 상봉점,1,0
202206,1452. 겸재교 진입부,0,4
202206,1458. 상봉터미널2,1,0
202206,146. 마포역 2번출구 뒤,7,13
202206,1461.동양엔파트 앞,0,1
202206,1466.두산대림아파트 삼거리,1,1
202206,147. 마포역 4번출구 뒤,9,15
202206,1471.동양쇼핑 정류소 앞,1,1
202206,148. 용강동 주민센터 앞,3,4
202206,1480. 용마지구대 옆,1,0
202206,150. 서강대역 2번출구 앞,11,2
202206,1503. 이디야 커피 수유역점 앞,1,3
202206,1504. 다이소 삼양시장점,1,1
202206,1512. 강북중학교 앞,1,5
202206,1520. 성실교회,1,0
202206,1526. 수유동 채선당앞,0,1
202206,153. 성산2교 사거리,2,3
202206,1530. 광산사거리,1,0
202206,1531. 미아사거리 1번 출구,1,0
202206,1535. 효성인텔리안 앞,6,4
202206,1537. 북한산 우이역,1,2
202206,1538. 솔밭공원역,1,0
202206,154. 마포구청역 ,8,11
202206,1552. 강북구청사거리(던킨도너츠 앞),1,0
202206,156. 서울서부지방법원 앞,1,2
202206,1565.대한병원앞,1,0
202206,157. 애오개역 4번출구 앞,13,6
202206,159. 이대역 4번 출구,1,5
202206,160. 북아현동 가구거리,1,4
202206,1601. 석계역 문화광장 내 자전거 보관소,0,1
202206,1605. 헬스케어,4,1
202206,1608. 공릉역 1번 출구 앞,1,0
202206,1611. 과기대 입구(우),1,3
202206,162. 봉원고가차도 밑,10,5
202206,1625. 상계역(4번출구),3,0
202206,1636. 상계주공2단지 버스정류장 옆,0,2
202206,1640. 한내근린공원 북측,4,5
202206,1642. 서울여대 남문,2,2
202206,1643. 태릉입구역 8번출구,2,6
202206,1650. 중계근린공원내,1,1
202206,1653. 노원역1번출구,0,2
202206,1663. 동해문화예술관앞,2,0
202206,1669. 중계역 3번출구,0,1
202206,1671. 인덕대학교,0,1
202206,1674. 서울북부고용센터앞,1,1
202206,1677. 육군사관학교  앞,2,1
202206,1684. 태릉입구역 5번출구,1,0
202206,1697.상계주공2단지 219동,2,1
202206,170. DMC파크뷰자이아파트 302동 앞,3,1
202206,1703. 도봉산광역환승센터앞 ,1,0
202206,1705. 도봉구청 정문앞,1,2
202206,1706. 기업은행 앞,1,0
202206,1708. 보건소사거리(다비치안경창동점),3,0
202206,171. 임광빌딩 앞,4,0
202206,1715. 서울특별시교육청도봉도서관,0,1
202206,1720. 도봉구청 옆(중랑천변),1,1
202206,1727. 서울도봉초등학교인근,1,0
202206,173. 서대문역 8번출구 앞,1,1
202206,1730. 도봉산역 교차로 앞,0,1
202206,1734. 쌍문현대1차아파트 108동 앞,0,1
202206,1741. 제일강산수산입구,2,1
202206,1742. 북한산 코오롱 하늘채,6,5
202206,1744.KT방학지사 앞,0,2
202206,1746. 다이소방학점 앞,1,1
202206,1748. 피자헛 앞(도봉병원 옆),2,0
202206,175. 홍연2교옆,8,6
202206,1754. 창동시장입구 사거리,3,2
202206,1757.솔밭공원역 1번출구 앞,2,0
202206,176. 명지대학교 도서관,3,7
202206,1775.신원리베르텔 앞,2,0
202206,179. 가좌역 4번출구 앞,3,0
202206,180. 충정로역 7번출구 아래,2,3
202206,181. 망원초록길 입구,20,16
202206,1812. 갑을그레이트밸리 앞,0,1
202206,182. 망원2빗물펌프장 앞,17,22
202206,1827. 독산보도육교 앞 자전거 보관소,1,1
202206,1829. 홈플러스 금천점 앞,2,5
202206,183. 하늘채코오롱아파트 건너편,7,4
202206,1831. 메이퀸웨딩컨벤션 앞,2,2
202206,1834. 월드메르디앙 벤처센터 2차,1,0
202206,184. 7번가피자 서교망원점,8,4
202206,1845. 롯데캐슬골드파크1차 서문,3,3
202206,1846. 롯데캐슬골드파크1차 동문,2,2
202206,185. 마포 신수공원 앞,9,8
202206,1858. 500번·507번 버스 종점 앞,2,3
202206,186. 월드컵공원,14,11
202206,1867.대륭포스트타워6차 앞,1,2
202206,1869.롯데캐슬골드파크3차 301동 앞,1,0
202206,188. 홍은동 정원여중 입구,1,1
202206,1906. 신도림역 1번 출구 앞,3,5
202206,1911. 구로디지털단지역 앞,9,5
202206,1914. 대림역4번출구,1,1
202206,1920. 서울미래초등학교 사거리,2,0
202206,1925. 동양미래대학교 정문 옆,0,1
202206,1928. 고척스카이돔구장 광장,2,2
202206,1930. 개봉지구대 개봉치안센터,1,1
202206,194. 증산교 앞,0,3
202206,1941. 오류동역 2번출구,0,1
202206,1946. 구로역 광장,1,0
202206,195. 모래내고가차도 ,1,0
202206,1955. 디지털입구 교차로,1,1
202206,1958. 강서수도사업소민원센터,1,1
202206,1959. 구로구의회 앞,1,1
202206,1961. 신도림테크노근린공원,2,3
202206,1975. 대림역 1번 출입구 밑,2,1
202206,1983. 구로동롯데아파트,0,1
202206,1985. 구로도서관,3,0
202206,1986. 태평양물산빌딩,0,1
202206,199. 서울 월드컵 경기장,5,1
202206,1996. 구일역 1번 출입구 앞,3,5
202206,1998. 고척교 교차로,1,0
202206,2000. 신도림4차 e편한세상 아파트 1109동 앞,1,2
202206,2002. 노들역 1번출구,13,18
202206,2003. 사육신공원앞,0,2
202206,2007. 유한양행앞,1,1
202206,201. 진미파라곤 앞,0,5
202206,2012. 대림사거리(동작상떼빌아파트),1,0
202206,202. 국민일보 앞,21,17
202206,2020. 장승배기역2번출구뒷편쪽,1,0
202206,2025. 흑석역 1번출구,44,32
202206,2026. 흑석역 4번출구,2,1
202206,2027. 중앙대학교 정문 1,3,13
202206,203. 국회의사당역 3번출구 옆,0,7
202206,2033. 사당동 아르테스 웨딩앞,1,0
202206,2034. 사당역 7번출구쪽,0,2
202206,2037. 동작역 5번출구 동작주차공원,7,6
202206,2038. 동작역 7번출구,1,0
202206,204. 국회의사당역 5번출구 옆,2,2
202206,2040. 비계 버스정류소,2,0
202206,205. 산업은행 앞,15,7
202206,2050. 노량진역 5번출구,5,1
202206,2054. 삼익아파트,5,5
202206,2058. 동작경찰서,8,5
202206,206. KBS 앞,0,4
202206,2061. 한강 현대아파트 건너편,3,0
202206,2067. 보라매역?동작세무서 버스정류장(강남중학교방면),1,0
202206,2069. 숭실대 입구역3번 출구 앞,1,0
202206,207. 여의나루역 1번출구 앞,212,183
202206,2070. 노량진역 2번 출구 앞,3,2
202206,2077.노들역 3번출구,27,26
202206,2078.흑석 아크로리버하임(103동),5,3
202206,2079.중앙대학교 중앙광장,0,3
202206,2080. 대방지하보도(대방동경남아너스빌아파트),4,3
202206,2082.7호선 이수역7번출구,1,0
202206,2085.강남중학교 앞,4,2
202206,209. 유진투자증권빌딩 앞,17,7
202206,210. IFC몰,17,14
202206,2102. 봉림교 교통섬,17,16
202206,2103. 신림동 우방아파트,1,1
202206,2104. 사당역 5번출구,2,2
202206,2107. 도림천 신화교,9,8
202206,2111. 서울대입구역 1번출구,6,2
202206,2112. 서울대입구역 마에스트로,0,2
202206,2116. 에이스에이존빌딩,0,1
202206,2122. 낙성대로 입구,1,1
202206,2129. 낙성대 과학전시관,0,2
202206,213. KT앞,17,24
202206,2130. 영어마을 관악캠프,1,0
202206,2139. 서울신성초등학교,6,1
202206,214. 금융감독원 앞,8,0
202206,2140. 신림1교 교차로,0,3
202206,2143. 서울산업정보학교,5,2
202206,215. 여의도고교 앞,23,15
202206,2164. 관악우체국,3,1
202206,2167. 낙성대역 1번출구,0,3
202206,2169. 봉천역 2번출구,0,1
202206,217. NH농협은행 앞,4,4
202206,2171. 서울대입구역 5번출구,2,4
202206,2172. 나들목공원,4,2
202206,2174. 삼성디지털프라자관악점,1,0
202206,2175. 신림동걷고싶은문화의거리입구,0,1
202206,2176. 보라매공원 보도육교,0,2
202206,2177. 신대방역 2번 출구,6,6
202206,2178. 서울대학교 정문,0,5
202206,2179. 양녕로 입구,1,0
202206,2183. 동방1교,3,2
202206,2185. 대학동 고시촌,1,1
202206,219. 롯데캐슬엠파이어 옆,5,6
202206,2190.도원맨션,0,1
202206,2191.대학동주민센터 ,2,0
202206,2196. 봉천역 3번출구,1,0
202206,2198.사랑의병원,3,1
202206,220. 미성아파트 A동 앞,3,3
202206,2202.청계산입구역 1번출구,2,1
202206,221. 여의도초교 앞,8,10
202206,2211. 서초구립반포도서관 앞,2,0
202206,2213. 고속터미널역 5번출구 앞,3,3
202206,2214. 신반포역 2번출구 앞,1,5
202206,2215. 반포종합운동장 입구,2,2
202206,2217.아크로리버뷰 부지 앞,26,37
202206,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",18,18
202206,222. 시범아파트버스정류장 옆,4,2
202206,2220. 반포본동 주민센터 앞,9,8
202206,2222.사당역 12번출구 뒤,1,2
202206,2227.방배열린문화센터 앞,1,0
202206,223. 진주아파트상가 앞,2,0
202206,2230.이수역 4번 출구,2,2
202206,2231. 삼성타운(삼성생명) A동 맞은편,3,3
202206,2237.서울남부터미널 대합실 입구,1,2
202206,2239.교대역 6번출구,1,1
202206,224. 롯데캐슬 앞,5,3
202206,2242.양재역 11번 출구 앞,1,0
202206,2244.교육개발원입구 교차로,2,1
202206,2247.섬들근린공원,2,1
202206,225. 앙카라공원 앞,6,6
202206,2250. 서초유치원 맞은편,5,1
202206,2251. 더케이호텔 입구(양재2) ,0,4
202206,2252. 잔디마을 마을버스 정류장,3,4
202206,2255.시민의숲역 1번출구 옆,6,2
202206,2256.양재동 꽃시장 입구,1,0
202206,2259. 잠원역 3번-4번 출구사이 ,8,3
202206,226. 샛강역 1번출구 앞,1,5
202206,2262. 한신16차아파트 119동 앞,55,98
202206,2266. 서초역 3번출구,1,0
202206,2269. 주홍교 하부,0,1
202206,227. 양평2나들목 보행통로 입구,0,5
202206,2270. 서초포레스타 7단지,1,0
202206,2271. 내방역 8번출구 앞,4,4
202206,2272. 교대입구 교차로,0,1
202206,2274. 양재시민의숲역 3번출구,0,1
202206,2276. 영동1교 (양재천근린공원),1,0
202206,2277. 길마중4교 하부,1,4
202206,2279. 교대역 5번출구뒤,1,2
202206,228. 선유도역 3번출구 앞,5,8
202206,2280. 서울서초고용센터앞,1,0
202206,2282. 방배래미안아트힐 101동앞,1,1
202206,229. 양평1 보행육교 앞,6,2
202206,2293. SPC 앞,0,1
202206,2297. 남부터미널역 1번출구,0,1
202206,2299. 한전아트센터 앞,0,1
202206,230. 영등포구청역 1번출구,2,3
202206,2301. 현대고등학교 건너편,33,45
202206,2302. 교보타워 버스정류장(신논현역 3번출구 후면),6,2
202206,2303. 논현역 10번출구,4,6
202206,2305. MCM 본사 직영점 앞,0,2
202206,2306. 압구정역 2번 출구 옆,12,12
202206,2307. 압구정 한양 3차 아파트,3,5
202206,2308. 압구정파출소 앞,8,10
202206,2310. 청담동 맥도날드 옆(위치),1,2
202206,2312. 청담역 13번 출구 앞,2,2
202206,2313. 금원빌딩 앞,3,6
202206,2314. 청담나들목입구,3,3
202206,2315. 봉은사역 5번출구 옆,6,7
202206,2317. 삼성도로공원,5,12
202206,2318. 삼성중앙역4번출구(문화센터더 리빌),4,0
202206,232. 양평우림 이비즈센타 앞,1,0
202206,2321. 학여울역 사거리,4,0
202206,2323. 주식회사 오뚜기 정문 앞,1,1
202206,2324. 천주교 대치 2동 교회 옆,1,1
202206,2327. 뱅뱅사거리 랜드마크타워 앞,1,1
202206,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,0,1
202206,2331. 동영문화센터앞,1,0
202206,2332. 선릉역3번출구,0,2
202206,2333. 양재역 3번출구 주변,1,0
202206,2335. 3호선 매봉역 3번출구앞,3,1
202206,2337. 대모산입구역 2번출구 앞,2,0
202206,2340. 삼호물산버스정류장(23370) 옆,0,1
202206,2342. 대청역 1번출구  뒤,1,2
202206,2348. 포스코사거리(기업은행),6,3
202206,2353. 강남구청역 2번출구 뒤,1,1
202206,2354. 청담역 2번출구,1,4
202206,2356. 강남구청,1,0
202206,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),1,0
202206,236. 문래동자이아파트 앞,0,2
202206,2362. 신사동 가로수길 입구,10,2
202206,2363. 강남 을지병원 교차로,4,4
202206,2364. 도산공원교차로,4,7
202206,2365. K+ 타워 앞,4,5
202206,2369. KT선릉타워,5,1
202206,2371. 한국우편사업진흥원,0,1
202206,2372. 대치역 사거리,0,1
202206,2373. 개포동역 사거리,4,1
202206,2376. 수서역 6번출구 앞,1,1
202206,2377. 수서역 5번출구,2,0
202206,2380. 삼성동베이직하우스앞,1,1
202206,2382. 역삼동 sk뷰 501동앞,0,1
202206,2384. 자곡사거리,0,2
202206,2385. 학동역,3,1
202206,2387. 래미안강남힐즈 사거리,1,1
202206,2388. 강남구 도시관리공단,2,0
202206,2389. 경기여자고등학교 후문 (삼성로3길 입구),0,2
202206,2396. 영동3교 북단(우성캐릭터 앞 보도),1,0
202206,240. 문래역 4번출구 앞,1,2
202206,2404. 대모산입구역 4번 출구 앞,1,0
202206,2405. 청담공원앞 교차로,4,3
202206,2406. 논현동 광명빌딩 앞,1,2
202206,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),6,2
202206,241. 신길우성1차아파트 앞 공원,3,3
202206,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),1,1
202206,2413.도곡역 1번 출구,12,13
202206,2414. 도곡역 아카데미스위트 앞,0,1
202206,2416.한티역 6번 출구,0,1
202206,2418.봉은사역 7번 출구 ,20,3
202206,"2419.봉은사역 1,2번 출구 ",6,10
202206,2420.학여울역 사거리(LG베스트샵 앞),4,8
202206,2423.영희초교 사거리(래미안개포루체하임),1,0
202206,2425.세곡동 사거리(대왕초등학교 정류장),0,1
202206,2429.압구정로데오역 6번출구,5,8
202206,243. 이앤씨드림타워 앞,1,2
202206,2431.대치역 7번출구,3,0
202206,247. 당산역 10번출구 앞,17,15
202206,248. 초원아파트 앞,3,18
202206,249. 여의도중학교 옆,38,31
202206,250. 대림아파트 사거리,1,0
202206,2503. 반포1동 서초빌딩 앞,2,2
202206,2504. 신사역 4번출구 뒤,1,5
202206,2505. 우성아파트사거리 (기업은행앞),7,4
202206,2509. 심산기념문화센터,3,1
202206,2511. 이수역 6번출구 앞,1,1
202206,2515.서초초등학교 후문,4,1
202206,252. 보라매역4번출구,0,1
202206,2520.서초1교 (진흥아파트 방면),0,2
202206,2521.서초 크로바타워 앞,1,0
202206,2523.뉴코아 킴스클럽 앞,0,1
202206,2524.반포쇼핑타운 8동 앞,4,1
202206,2525.반포쇼핑타운 2동 앞,52,76
202206,2526.반포경남쇼핑 앞,3,11
202206,2527.반포중학교 앞(세화여고 맞은편),6,15
202206,2528.함지박 사거리,0,1
202206,2529.우리은행 방배동지점 앞,2,1
202206,2530.삼호3차아파트 앞,2,0
202206,2538.사평리 공원,12,9
202206,254. 도림신협 앞,2,4
202206,2540.반포천 앞,2,3
202206,2542.신논현타워 앞,1,1
202206,2547.포드서초서비스센터앞,6,9
202206,2548.반포1동 자율방범초소 옆,3,1
202206,256. 동아에코빌입구,1,0
202206,258. 신길역3번출구,2,1
202206,259. 대방역6번출구,2,3
202206,260. 여의도 마리나선착장 앞,11,14
202206,2601. 석촌호수 아뜰리에,3,3
202206,2605. 복정역 1번 출구 앞,1,1
202206,2608. 송파구청,22,15
202206,2610. 송리단길,8,2
202206,2613. 잠실나들목,14,11
202206,2615. 테라타워2,1,2
202206,2618. 삼전역 1번출구,2,0
202206,2619. 석촌고분역 4번출구,3,4
202206,262. 영문초등학교 사거리,3,6
202206,2620. 송파나루역 4번 출구옆,6,4
202206,2621. 한성백제역 2번 출구,23,13
202206,2622. 올림픽공원역 3번출구,42,39
202206,263. 근로자회관 사거리,1,1
202206,2630.서울방이동 고분군,0,1
202206,2632.석촌고분역 2번 출구,1,0
202206,2635.잠실새내역 1번출구,6,2
202206,2637. 아시아지하보도 14번 출구,2,0
202206,2638.쌍용아파트,3,1
202206,2639.석촌역 8번출구,0,3
202206,2641.송파역 4번출구,2,3
202206,2643.풍납중학교 측면,0,1
202206,2644. 성내5교,1,0
202206,2645.잠실나들목2(엘스아파트136동),1,0
202206,2646.레이크펠리스101동앞,7,8
202206,2647.잠실 자전거 수리센터 앞,7,2
202206,2648.헬리오시티 112동 앞,4,6
202206,2649.오금공원사거리2,1,0
202206,265. 영등포유통상가 사거리,0,1
202206,2653.올림픽공원사거리(선수촌아파트),2,0
202206,267. 삼성화재 사옥 옆,2,6
202206,268. 그랜드컨벤션센터 앞,1,0
202206,2701. 마곡나루역 5번출구 뒤편,1,0
202206,2704.홈플러스(강서점),3,5
202206,2708.강서한강자이타워 앞,1,3
202206,2709.강변아파트 310동 앞,0,1
202206,271. 샛강생태공원방문자센터 앞,3,4
202206,2710.라이품 공영주차장 앞,1,2
202206,2715.마곡나루역 2번 출구 ,15,13
202206,2716.롯데 R&D 센터,1,0
202206,2717.LG유플러스 마곡사옥,2,2
202206,2719.마곡문화공원,4,3
202206,272. 당산육갑문,37,36
202206,2721.등촌1-10단지 교차로,0,1
202206,2722.마곡 문영비지웍스,1,0
202206,2723.마곡 필네이처,0,1
202206,2724.(재)FITI시험연구원,0,1
202206,2725.서울식물원 식물문화센터,4,0
202206,2727.서울식물원 잔디마당 앞,3,1
202206,2728.마곡나루역 3번 출구,5,8
202206,2729.넥센 유니버시티 앞,0,1
202206,2733.마곡13단지 정문 앞,2,0
202206,2739.수명산파크1단지교차로,1,1
202206,274. 영등포역지하쇼핑센타 5번출구,16,5
202206,2740.마곡레포츠센터,2,1
202206,275. 신동아아파트,1,1
202206,276. 영등포로터리2,8,6
202206,278. 쌍용플레티넘오피스텔,5,2
202206,279. 영등포 푸르지오 아파트,0,2
202206,280. 양평동6차현대아파트 앞,0,2
202206,2801. 대륭포스트타워1차,1,1
202206,281. 신동아아파트 앞,2,1
202206,2819.하늘숲초등학교 앞,1,0
202206,2824.미래사랑어린이공원 앞,2,2
202206,283. 아크로타워 스퀘어(영등포시장),3,0
202206,284. 센트럴 푸르지오 시티 앞,1,2
202206,286. 우성아파트 교차로,4,0
202206,287. 영등포전화국사거리 (서강어린이공원),3,4
202206,289. 대림3동사거리,1,1
202206,2909. 석계역 3번 출구,0,1
202206,291. 문래동 하이테크 시티,1,0
202206,2910.도깨비시장,0,5
202206,2915.서울과학기술대학교(어학교육원),4,0
202206,2919.등나무 근린공원(시립북서울미술관 앞) ,3,0
202206,2921.중계역 2번출구,1,1
202206,293. 충북 미래관,3,3
202206,297.국회3문,2,0
202206,298.KBS 연구동 건너편,3,1
202206,299.여의도 순복음교회,3,18
202206,300. 정동사거리,12,8
202206,3002.벽산상암스마트큐브 ,4,3
202206,3005.마포구청 청사내,0,1
202206,3006. 상암월드컵파크5단지(상암중학교),1,1
202206,3007.MBC 앞,1,0
202206,3009.서교동사거리(신),17,24
202206,301. 경복궁역 7번출구 앞,5,2
202206,3010.홍대입구역 3번출구,45,35
202206,3011.경의선(노고산동),13,19
202206,3013.서울지방고용노동청 앞,5,5
202206,302. 경복궁역 4번출구 뒤,21,10
202206,303. 광화문역 1번출구 앞,4,3
202206,307. 서울역사박물관 앞,4,2
202206,308. 광화문 S타워 앞,7,3
202206,309. 광화문역 6번출구 옆 B,0,1
202206,310. 청계광장 옆,2,6
202206,3100. 북성초교,2,4
202206,3101. 서대문구청,3,2
202206,3102. 연희삼거리,3,0
202206,3103. 홍제삼거리 북측,2,0
202206,3104. e편한세상 신촌4단지 앞,5,0
202206,3107. 연희초등학교 앞,0,1
202206,3110.홍은 현대아이파크 아파트 202동 앞,1,2
202206,3113.독립문역사거리,1,1
202206,3114.충정로역 3번 출구,0,2
202206,3116.신촌역 4번출구,2,3
202206,3117.이화여대 인문관 인근,12,14
202206,3119.연희 브라운스톤 아파트 앞,8,5
202206,3125.연희파크푸르지오아파트 앞,6,4
202206,3127.홍은2파출소 옆,1,0
202206,3128.동신병원 맞은편,2,0
202206,3131.연가교 교차로,1,0
202206,3132.홍제교,1,0
202206,3134.SK리쳄블(상수도사업본부),2,2
202206,314. 국립현대미술관,14,10
202206,316. 종각역 1번출구 앞,16,7
202206,318. 광교사거리 남측,3,7
202206,320. 을지로입구역 4번출구 앞,12,14
202206,3201.당산skv1센터,1,1
202206,3202.당산롯데캐슬프레스티지,1,0
202206,3204.도림고가도로 밑,1,0
202206,3206.문래동 주민센터,1,0
202206,321. KEB 하나금융그룹 명동사옥 옆,10,12
202206,3215.강변삼성래미안,1,0
202206,3219.영등포역 1번출구,1,0
202206,322. 명동성당 앞,4,9
202206,3221.서울특별시 남부교육지원청,1,1
202206,324. 신세계백화점 본점 앞,15,9
202206,326. 안국역 5번출구 앞,6,7
202206,327. 낙원상가 옆,9,11
202206,328. 탑골공원 앞,8,7
202206,329. 청계2가 사거리 옆,10,9
202206,331. 을지로2가 사거리 북측,10,4
202206,3311.서울대입구역 4번 출구,2,2
202206,332. 을지로2가 사거리 남측,2,3
202206,334. 종로3가역 2번출구 뒤,0,1
202206,335. 종로3가역 15번출구 앞,3,1
202206,336. 티마크 호텔 앞,9,12
202206,337. 창경궁 입구,6,8
202206,338. 세운스퀘어 앞,1,0
202206,339. 종로4가 사거리,2,4
202206,340. 혜화동 로터리,1,1
202206,3402.이화공영주차장,0,2
202206,3404.서울특별시 중부교육지원청,1,0
202206,3405.파크팰리스,1,0
202206,3407.안국동사거리(신),19,19
202206,3408.종로타워빌딩,9,9
202206,341. 혜화역 3번출구 뒤,3,1
202206,3410.종로3가역 8번출구,8,7
202206,3411.종묘,8,6
202206,3412.세운상가,3,2
202206,3413.종로플레이스,2,2
202206,3414.종로5가역 4번출구,3,12
202206,3415.동대문역6번출구,7,3
202206,3416.동묘앞역 6번출구,4,6
202206,3419.국립어린이과학관,2,1
202206,342. 대학로 마로니에공원,5,3
202206,3420. 성균관대입구사거리,5,0
202206,3422.성균관대 정문,9,9
202206,3423.현대그룹(본사),1,1
202206,3426.독립문역 2번출구 뒤,0,1
202206,3432.종로2가 사거리,5,8
202206,344. 성균관대 E하우스 앞,4,6
202206,345. 서울보증보험본사 앞,2,0
202206,346. 맥스타일 앞,6,12
202206,347. 동대문역사문화공원역 9번출구 앞,8,12
202206,348. 독립문역 사거리,0,2
202206,349. 사직동주민센터,1,1
202206,3501. 광진구청 앞,1,1
202206,3502. 중곡역 1번출구,1,1
202206,3504. 원일교회,4,1
202206,3505. 신양초교앞 교차로,3,3
202206,3506. 영동대교 북단,2,1
202206,3508. 화양사거리,0,1
202206,3509. 세종사이버대학교,0,3
