연월,자치구,연도,월,PM_사고건수,사망자수,중상자수,경상자수,부상신고자수,총부상자수,총사상자수,중상이상자수,PM_가해사고건수,PM_피해사고건수,야간사고건수
2022-10,종로구,2022,10,1,0,1,0,0,1,1,1,1,0,0
2022-10,중구,2022,10,2,0,0,1,1,2,2,0,2,0,0
2022-10,중랑구,2022,10,1,0,0,1,0,1,1,0,0,1,1
2022-11,강남구,2022,11,11,0,3,7,1,11,11,3,8,3,5
2022-11,강동구,2022,11,1,0,0,1,0,1,1,0,0,1,0
2022-11,강북구,2022,11,2,0,1,1,0,2,2,1,0,2,1
2022-11,강서구,2022,11,2,0,2,0,0,2,2,2,1,1,0
2022-11,관악구,2022,11,2,0,0,2,0,2,2,0,1,1,2
2022-11,광진구,2022,11,3,0,2,1,0,3,3,2,1,2,2
2022-11,구로구,2022,11,3,0,1,2,0,3,3,1,0,3,2
2022-11,금천구,2022,11,0,0,0,0,0,0,0,0,0,0,0
2022-11,노원구,2022,11,0,0,0,0,0,0,0,0,0,0,0
2022-11,도봉구,2022,11,2,0,0,1,1,2,2,0,1,1,1
2022-11,동대문구,2022,11,2,0,1,2,0,3,3,1,1,1,1
2022-11,동작구,2022,11,2,0,1,1,1,3,3,1,1,1,2
2022-11,마포구,2022,11,3,0,0,3,1,4,4,0,3,0,1
2022-11,서대문구,2022,11,2,0,1,0,2,3,3,1,1,1,1
2022-11,서초구,2022,11,3,0,0,3,0,3,3,0,1,2,1
2022-11,성동구,2022,11,2,0,0,3,0,3,3,0,1,1,1
2022-11,성북구,2022,11,1,0,1,0,0,1,1,1,1,0,1
2022-11,송파구,2022,11,6,0,1,5,0,6,6,1,5,2,1
2022-11,양천구,2022,11,0,0,0,0,0,0,0,0,0,0,0
2022-11,영등포구,2022,11,0,0,0,0,0,0,0,0,0,0,0
2022-11,용산구,2022,11,1,0,1,0,0,1,1,1,1,0,0
2022-11,은평구,2022,11,0,0,0,0,0,0,0,0,0,0,0
2022-11,종로구,2022,11,1,0,0,1,0,1,1,0,1,0,0
2022-11,중구,2022,11,2,0,2,0,0,2,2,2,1,1,1
2022-11,중랑구,2022,11,1,0,1,0,0,1,1,1,1,0,0
2022-12,강남구,2022,12,4,0,3,1,1,5,5,3,3,1,0
2022-12,강동구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,강북구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,강서구,2022,12,1,0,0,0,1,1,1,0,1,0,0
2022-12,관악구,2022,12,3,0,2,1,0,3,3,2,3,0,2
2022-12,광진구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,구로구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,금천구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,노원구,2022,12,2,0,1,2,0,3,3,1,1,1,2
2022-12,도봉구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,동대문구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,동작구,2022,12,1,0,0,1,0,1,1,0,1,0,1
2022-12,마포구,2022,12,1,0,0,1,0,1,1,0,1,0,0
2022-12,서대문구,2022,12,1,0,0,1,0,1,1,0,1,0,1
2022-12,서초구,2022,12,2,0,0,1,1,2,2,0,2,0,2
2022-12,성동구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,성북구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,송파구,2022,12,3,0,0,2,1,3,3,0,2,1,1
2022-12,양천구,2022,12,1,0,0,1,0,1,1,0,1,0,0
2022-12,영등포구,2022,12,2,0,1,1,0,2,2,1,0,2,1
2022-12,용산구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,은평구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,종로구,2022,12,1,0,0,0,1,1,1,0,1,0,0
2022-12,중구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2022-12,중랑구,2022,12,0,0,0,0,0,0,0,0,0,0,0
2023-01,강남구,2023,1,4,0,0,4,0,4,4,0,3,1,1
2023-01,강동구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,강북구,2023,1,2,0,1,0,1,2,2,1,1,1,2
2023-01,강서구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,관악구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,광진구,2023,1,1,0,0,1,0,1,1,0,1,0,1
2023-01,구로구,2023,1,1,0,0,0,1,1,1,0,1,0,1
2023-01,금천구,2023,1,1,0,1,0,0,1,1,1,1,0,1
2023-01,노원구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,도봉구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,동대문구,2023,1,1,0,1,0,0,1,1,1,0,1,0
2023-01,동작구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,마포구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,서대문구,2023,1,1,0,1,0,0,1,1,1,0,1,0
2023-01,서초구,2023,1,2,0,0,0,2,2,2,0,2,0,2
2023-01,성동구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,성북구,2023,1,1,0,0,1,0,1,1,0,1,0,1
2023-01,송파구,2023,1,3,0,2,0,1,3,3,2,3,0,0
2023-01,양천구,2023,1,1,0,1,0,0,1,1,1,1,0,0
2023-01,영등포구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,용산구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-01,은평구,2023,1,1,0,0,0,1,1,1,0,1,0,1
2023-01,종로구,2023,1,5,0,0,4,1,5,5,0,5,0,1
2023-01,중구,2023,1,1,0,0,1,0,1,1,0,0,1,0
2023-01,중랑구,2023,1,0,0,0,0,0,0,0,0,0,0,0
2023-02,강남구,2023,2,5,0,0,5,0,5,5,0,4,1,3
2023-02,강동구,2023,2,1,0,0,1,0,1,1,0,1,0,0
2023-02,강북구,2023,2,1,0,0,1,0,1,1,0,0,1,0
2023-02,강서구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,관악구,2023,2,2,0,2,0,0,2,2,2,2,0,1
2023-02,광진구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,구로구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,금천구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,노원구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,도봉구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,동대문구,2023,2,2,0,1,0,1,2,2,1,2,0,1
2023-02,동작구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,마포구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,서대문구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,서초구,2023,2,3,0,1,2,0,3,3,1,2,1,1
2023-02,성동구,2023,2,1,1,0,0,0,0,1,1,1,0,0
2023-02,성북구,2023,2,2,0,0,1,1,2,2,0,1,1,1
2023-02,송파구,2023,2,2,0,1,1,0,2,2,1,1,1,2
2023-02,양천구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,영등포구,2023,2,2,0,2,1,1,4,4,2,0,2,1
2023-02,용산구,2023,2,1,0,0,1,0,1,1,0,0,1,0
2023-02,은평구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,종로구,2023,2,2,0,1,1,0,2,2,1,2,0,2
2023-02,중구,2023,2,0,0,0,0,0,0,0,0,0,0,0
2023-02,중랑구,2023,2,1,0,0,1,0,1,1,0,0,1,0
2023-03,강남구,2023,3,7,0,1,5,1,7,7,1,6,1,3
2023-03,강동구,2023,3,2,0,0,2,0,2,2,0,1,1,0
2023-03,강북구,2023,3,1,0,0,1,0,1,1,0,1,0,1
2023-03,강서구,2023,3,2,0,1,1,0,2,2,1,2,0,2
2023-03,관악구,2023,3,1,0,0,1,0,1,1,0,1,0,0
2023-03,광진구,2023,3,0,0,0,0,0,0,0,0,0,0,0
2023-03,구로구,2023,3,2,0,1,2,1,4,4,1,2,0,0
2023-03,금천구,2023,3,1,0,0,0,1,1,1,0,1,0,0
2023-03,노원구,2023,3,2,0,1,1,0,2,2,1,2,0,0
2023-03,도봉구,2023,3,0,0,0,0,0,0,0,0,0,0,0
2023-03,동대문구,2023,3,1,0,0,1,0,1,1,0,1,0,1
2023-03,동작구,2023,3,1,0,0,1,0,1,1,0,0,1,1
2023-03,마포구,2023,3,4,0,1,3,0,4,4,1,4,0,1
2023-03,서대문구,2023,3,2,0,2,0,0,2,2,2,1,1,1
2023-03,서초구,2023,3,1,0,1,0,0,1,1,1,0,1,1
2023-03,성동구,2023,3,3,0,1,2,0,3,3,1,2,1,0
2023-03,성북구,2023,3,2,0,1,1,0,2,2,1,2,0,2
2023-03,송파구,2023,3,6,0,4,2,1,7,7,4,3,3,4
2023-03,양천구,2023,3,0,0,0,0,0,0,0,0,0,0,0
2023-03,영등포구,2023,3,1,0,0,1,0,1,1,0,1,0,0
2023-03,용산구,2023,3,1,0,1,0,0,1,1,1,0,1,0
2023-03,은평구,2023,3,1,0,0,0,1,1,1,0,0,1,1
2023-03,종로구,2023,3,1,0,0,1,0,1,1,0,1,0,0
2023-03,중구,2023,3,1,0,0,1,0,1,1,0,1,0,0
2023-03,중랑구,2023,3,1,0,0,1,0,1,1,0,0,1,0
2023-04,강남구,2023,4,21,0,5,16,2,23,23,5,18,3,11
2023-04,강동구,2023,4,3,0,2,3,1,6,6,2,3,0,0
2023-04,강북구,2023,4,1,0,0,0,1,1,1,0,1,0,1
2023-04,강서구,2023,4,1,0,1,0,0,1,1,1,0,1,1
2023-04,관악구,2023,4,5,0,0,6,0,6,6,0,3,2,1
2023-04,광진구,2023,4,1,0,1,0,0,1,1,1,0,1,0
2023-04,구로구,2023,4,3,0,0,3,0,3,3,0,2,1,1
2023-04,금천구,2023,4,2,0,0,2,0,2,2,0,1,1,1
2023-04,노원구,2023,4,4,0,2,1,1,4,4,2,2,2,2
2023-04,도봉구,2023,4,2,0,2,1,0,3,3,2,1,1,1
2023-04,동대문구,2023,4,2,0,0,1,1,2,2,0,2,1,1
2023-04,동작구,2023,4,1,0,0,1,0,1,1,0,1,0,0
2023-04,마포구,2023,4,2,0,0,2,0,2,2,0,2,0,1
2023-04,서대문구,2023,4,2,0,0,0,2,2,2,0,2,0,1
2023-04,서초구,2023,4,2,0,1,2,0,3,3,1,1,1,1
2023-04,성동구,2023,4,2,0,2,0,0,2,2,2,1,1,0
2023-04,성북구,2023,4,1,0,0,0,1,1,1,0,1,0,1
2023-04,송파구,2023,4,8,0,3,5,2,10,10,3,5,3,1
2023-04,양천구,2023,4,0,0,0,0,0,0,0,0,0,0,0
2023-04,영등포구,2023,4,1,0,0,1,0,1,1,0,0,1,1
2023-04,용산구,2023,4,0,0,0,0,0,0,0,0,0,0,0
2023-04,은평구,2023,4,2,0,0,2,0,2,2,0,0,2,1
2023-04,종로구,2023,4,0,0,0,0,0,0,0,0,0,0,0
2023-04,중구,2023,4,0,0,0,0,0,0,0,0,0,0,0
2023-04,중랑구,2023,4,0,0,0,0,0,0,0,0,0,0,0
2023-05,강남구,2023,5,12,0,3,8,1,12,12,3,11,1,5
2023-05,강동구,2023,5,0,0,0,0,0,0,0,0,0,0,0
2023-05,강북구,2023,5,2,0,0,2,0,2,2,0,1,1,1
2023-05,강서구,2023,5,2,0,1,1,0,2,2,1,1,1,2
2023-05,관악구,2023,5,1,0,0,0,1,1,1,0,1,0,1
2023-05,광진구,2023,5,3,0,0,3,0,3,3,0,2,1,1
2023-05,구로구,2023,5,2,0,2,0,0,2,2,2,1,1,1
2023-05,금천구,2023,5,0,0,0,0,0,0,0,0,0,0,0
2023-05,노원구,2023,5,6,0,0,7,0,7,7,0,5,1,1
2023-05,도봉구,2023,5,1,0,0,0,1,1,1,0,1,0,1
2023-05,동대문구,2023,5,3,0,2,1,0,3,3,2,2,1,0
2023-05,동작구,2023,5,1,0,0,1,0,1,1,0,0,1,0
2023-05,마포구,2023,5,1,0,0,1,0,1,1,0,1,0,0
2023-05,서대문구,2023,5,0,0,0,0,0,0,0,0,0,0,0
2023-05,서초구,2023,5,3,1,3,1,0,4,5,4,2,1,2
2023-05,성동구,2023,5,0,0,0,0,0,0,0,0,0,0,0
2023-05,성북구,2023,5,2,0,0,1,1,2,2,0,2,0,2
2023-05,송파구,2023,5,4,0,1,3,0,4,4,1,2,2,3
2023-05,양천구,2023,5,0,0,0,0,0,0,0,0,0,0,0
2023-05,영등포구,2023,5,2,0,0,2,0,2,2,0,2,0,1
2023-05,용산구,2023,5,3,1,1,2,0,3,4,2,3,0,3
2023-05,은평구,2023,5,2,0,0,2,0,2,2,0,1,1,1
2023-05,종로구,2023,5,0,0,0,0,0,0,0,0,0,0,0
2023-05,중구,2023,5,1,0,0,1,0,1,1,0,0,1,1
2023-05,중랑구,2023,5,0,0,0,0,0,0,0,0,0,0,0
2023-06,강남구,2023,6,15,0,4,9,2,15,15,4,12,3,10
2023-06,강동구,2023,6,0,0,0,0,0,0,0,0,0,0,0
2023-06,강북구,2023,6,2,0,1,2,0,3,3,1,1,1,1
2023-06,강서구,2023,6,5,0,1,2,2,5,5,1,4,1,3
2023-06,관악구,2023,6,1,0,0,1,0,1,1,0,1,0,1
2023-06,광진구,2023,6,1,0,1,0,0,1,1,1,1,0,0
2023-06,구로구,2023,6,4,0,0,5,1,6,6,0,3,1,2
2023-06,금천구,2023,6,0,0,0,0,0,0,0,0,0,0,0
2023-06,노원구,2023,6,5,0,1,3,1,5,5,1,5,0,2
2023-06,도봉구,2023,6,2,0,1,1,0,2,2,1,1,1,1
2023-06,동대문구,2023,6,3,0,0,1,2,3,3,0,3,0,2
2023-06,동작구,2023,6,4,0,2,2,0,4,4,2,3,1,4
2023-06,마포구,2023,6,0,0,0,0,0,0,0,0,0,0,0
2023-06,서대문구,2023,6,1,0,0,1,0,1,1,0,1,0,0
2023-06,서초구,2023,6,7,0,1,7,0,8,8,1,6,1,4
2023-06,성동구,2023,6,1,0,0,1,0,1,1,0,1,0,0
2023-06,성북구,2023,6,2,0,1,0,1,2,2,1,1,1,1
2023-06,송파구,2023,6,9,0,3,5,1,9,9,3,7,2,7
2023-06,양천구,2023,6,0,0,0,0,0,0,0,0,0,0,0
2023-06,영등포구,2023,6,1,0,0,1,0,1,1,0,1,0,0
2023-06,용산구,2023,6,1,0,0,1,0,1,1,0,1,0,0
2023-06,은평구,2023,6,0,0,0,0,0,0,0,0,0,0,0
2023-06,종로구,2023,6,4,0,2,5,0,7,7,2,4,0,1
2023-06,중구,2023,6,3,0,0,2,1,3,3,0,1,2,2
2023-06,중랑구,2023,6,5,0,3,2,0,5,5,3,3,2,1
2023-07,강남구,2023,7,20,0,5,12,3,20,20,5,16,4,7
2023-07,강동구,2023,7,1,0,0,1,0,1,1,0,0,1,0
2023-07,강북구,2023,7,1,0,1,1,0,2,2,1,1,0,1
2023-07,강서구,2023,7,3,0,0,4,0,4,4,0,3,0,0
2023-07,관악구,2023,7,2,0,0,2,0,2,2,0,2,0,1
2023-07,광진구,2023,7,1,0,0,1,0,1,1,0,1,0,1
2023-07,구로구,2023,7,3,0,0,3,2,5,5,0,2,1,2
2023-07,금천구,2023,7,4,0,2,2,0,4,4,2,4,0,2
2023-07,노원구,2023,7,2,0,2,1,0,3,3,2,1,1,2
2023-07,도봉구,2023,7,3,0,0,2,1,3,3,0,2,1,3
2023-07,동대문구,2023,7,3,0,2,1,0,3,3,2,2,1,1
2023-07,동작구,2023,7,3,0,0,3,0,3,3,0,1,2,1
2023-07,마포구,2023,7,4,0,1,3,1,5,5,1,3,1,2
2023-07,서대문구,2023,7,0,0,0,0,0,0,0,0,0,0,0
2023-07,서초구,2023,7,5,0,1,5,0,6,6,1,4,1,3
2023-07,성동구,2023,7,1,0,1,0,0,1,1,1,0,1,0
2023-07,성북구,2023,7,1,0,0,0,1,1,1,0,1,0,1
2023-07,송파구,2023,7,6,0,2,3,1,6,6,2,5,1,2
2023-07,양천구,2023,7,2,0,0,2,0,2,2,0,2,0,1
2023-07,영등포구,2023,7,3,0,3,0,0,3,3,3,1,2,1
2023-07,용산구,2023,7,1,0,0,1,0,1,1,0,1,0,1
2023-07,은평구,2023,7,0,0,0,0,0,0,0,0,0,0,0
2023-07,종로구,2023,7,4,0,0,4,0,4,4,0,2,2,1
2023-07,중구,2023,7,2,0,0,2,0,2,2,0,1,1,0
2023-07,중랑구,2023,7,1,0,1,0,1,2,2,1,1,0,0
2023-08,강남구,2023,8,14,0,1,9,5,15,15,1,9,5,6
2023-08,강동구,2023,8,1,0,1,0,0,1,1,1,1,0,1
2023-08,강북구,2023,8,3,0,1,1,1,3,3,1,3,0,2
2023-08,강서구,2023,8,1,0,0,1,0,1,1,0,0,1,0
2023-08,관악구,2023,8,2,0,0,2,0,2,2,0,2,0,0
2023-08,광진구,2023,8,6,0,1,3,3,7,7,1,5,2,3
2023-08,구로구,2023,8,2,0,0,1,1,2,2,0,1,1,1
2023-08,금천구,2023,8,1,0,1,1,0,2,2,1,1,0,0
2023-08,노원구,2023,8,2,0,2,0,0,2,2,2,1,1,1
2023-08,도봉구,2023,8,2,0,0,0,2,2,2,0,2,0,1
2023-08,동대문구,2023,8,3,0,1,1,1,3,3,1,2,1,0
2023-08,동작구,2023,8,2,0,1,1,0,2,2,1,2,0,2
2023-08,마포구,2023,8,4,0,2,1,1,4,4,2,3,1,2
2023-08,서대문구,2023,8,1,0,0,1,0,1,1,0,0,1,0
2023-08,서초구,2023,8,3,0,3,0,0,3,3,3,2,1,0
2023-08,성동구,2023,8,0,0,0,0,0,0,0,0,0,0,0
2023-08,성북구,2023,8,1,0,1,0,0,1,1,1,1,0,1
2023-08,송파구,2023,8,10,0,3,6,3,12,12,3,8,2,1
2023-08,양천구,2023,8,1,0,0,2,0,2,2,0,0,1,1
2023-08,영등포구,2023,8,3,0,0,1,2,3,3,0,3,0,0
2023-08,용산구,2023,8,0,0,0,0,0,0,0,0,0,0,0
2023-08,은평구,2023,8,1,0,1,0,0,1,1,1,1,0,0
2023-08,종로구,2023,8,0,0,0,0,0,0,0,0,0,0,0
2023-08,중구,2023,8,2,0,0,2,1,3,3,0,2,0,2
2023-08,중랑구,2023,8,0,0,0,0,0,0,0,0,0,0,0
2023-09,강남구,2023,9,8,0,2,3,4,9,9,2,5,3,5
2023-09,강동구,2023,9,2,0,0,4,0,4,4,0,1,1,0
2023-09,강북구,2023,9,0,0,0,0,0,0,0,0,0,0,0
2023-09,강서구,2023,9,6,0,1,3,3,7,7,1,3,3,1
2023-09,관악구,2023,9,2,0,0,2,0,2,2,0,2,0,1
2023-09,광진구,2023,9,3,0,0,3,0,3,3,0,3,0,1
2023-09,구로구,2023,9,4,0,2,2,0,4,4,2,3,1,4
2023-09,금천구,2023,9,2,0,1,0,1,2,2,1,2,0,1
2023-09,노원구,2023,9,4,0,1,2,1,4,4,1,2,2,3
2023-09,도봉구,2023,9,2,0,1,0,1,2,2,1,2,0,2
2023-09,동대문구,2023,9,0,0,0,0,0,0,0,0,0,0,0
2023-09,동작구,2023,9,1,0,0,1,0,1,1,0,1,0,1
2023-09,마포구,2023,9,5,0,1,5,0,6,6,1,5,0,3
2023-09,서대문구,2023,9,2,0,0,1,1,2,2,0,1,1,2
2023-09,서초구,2023,9,2,0,2,0,0,2,2,2,2,0,1
2023-09,성동구,2023,9,0,0,0,0,0,0,0,0,0,0,0
2023-09,성북구,2023,9,3,0,1,2,0,3,3,1,2,1,0
2023-09,송파구,2023,9,7,0,2,6,1,9,9,2,6,1,3
2023-09,양천구,2023,9,0,0,0,0,0,0,0,0,0,0,0
2023-09,영등포구,2023,9,4,0,3,1,0,4,4,3,4,0,1
2023-09,용산구,2023,9,0,0,0,0,0,0,0,0,0,0,0
2023-09,은평구,2023,9,0,0,0,0,0,0,0,0,0,0,0
2023-09,종로구,2023,9,2,0,0,2,0,2,2,0,1,1,1
2023-09,중구,2023,9,0,0,0,0,0,0,0,0,0,0,0
2023-09,중랑구,2023,9,2,0,0,3,0,3,3,0,2,0,0
2023-10,강남구,2023,10,17,0,1,14,3,18,18,1,16,1,4
2023-10,강동구,2023,10,1,0,1,0,0,1,1,1,1,0,1
2023-10,강북구,2023,10,1,0,0,1,0,1,1,0,1,0,0
2023-10,강서구,2023,10,3,0,1,2,1,4,4,1,2,1,0
2023-10,관악구,2023,10,4,0,1,2,1,4,4,1,4,0,1
2023-10,광진구,2023,10,2,0,0,3,0,3,3,0,1,1,1
2023-10,구로구,2023,10,3,0,1,2,1,4,4,1,2,1,3
2023-10,금천구,2023,10,4,0,1,5,1,7,7,1,4,0,2
2023-10,노원구,2023,10,8,0,2,5,1,8,8,2,7,1,3
2023-10,도봉구,2023,10,0,0,0,0,0,0,0,0,0,0,0
2023-10,동대문구,2023,10,2,0,0,2,0,2,2,0,2,0,2
2023-10,동작구,2023,10,3,0,1,0,2,3,3,1,3,0,0
2023-10,마포구,2023,10,2,0,2,0,0,2,2,2,1,1,1
2023-10,서대문구,2023,10,1,0,1,0,0,1,1,1,1,0,0
2023-10,서초구,2023,10,5,0,1,3,1,5,5,1,5,0,3
2023-10,성동구,2023,10,1,0,0,1,0,1,1,0,0,1,0
2023-10,성북구,2023,10,3,0,1,1,1,3,3,1,3,0,0
2023-10,송파구,2023,10,10,0,5,6,1,12,12,5,8,2,4
2023-10,양천구,2023,10,3,0,1,2,0,3,3,1,1,2,1
2023-10,영등포구,2023,10,2,0,0,2,0,2,2,0,1,1,2
2023-10,용산구,2023,10,1,0,0,1,0,1,1,0,1,0,0
2023-10,은평구,2023,10,2,0,1,2,0,3,3,1,0,2,2
2023-10,종로구,2023,10,3,0,1,2,0,3,3,1,2,1,2
2023-10,중구,2023,10,2,0,1,1,0,2,2,1,2,0,0
2023-10,중랑구,2023,10,3,0,0,2,1,3,3,0,2,1,2
2023-11,강남구,2023,11,12,1,0,8,4,12,13,1,10,2,2
2023-11,강동구,2023,11,4,0,1,3,0,4,4,1,2,2,2
2023-11,강북구,2023,11,0,0,0,0,0,0,0,0,0,0,0
2023-11,강서구,2023,11,1,0,0,0,1,1,1,0,1,0,1
2023-11,관악구,2023,11,0,0,0,0,0,0,0,0,0,0,0
2023-11,광진구,2023,11,4,0,0,4,0,4,4,0,1,3,2
2023-11,구로구,2023,11,1,0,0,2,0,2,2,0,1,0,1
2023-11,금천구,2023,11,1,0,0,1,0,1,1,0,1,0,0
2023-11,노원구,2023,11,2,0,1,1,0,2,2,1,1,1,1
2023-11,도봉구,2023,11,1,0,0,1,0,1,1,0,0,1,0
2023-11,동대문구,2023,11,2,0,1,0,1,2,2,1,1,1,1
2023-11,동작구,2023,11,2,0,1,1,0,2,2,1,1,1,1
2023-11,마포구,2023,11,2,0,1,1,0,2,2,1,2,0,0
2023-11,서대문구,2023,11,1,0,0,1,0,1,1,0,1,0,1
2023-11,서초구,2023,11,3,0,1,2,0,3,3,1,2,1,0
2023-11,성동구,2023,11,1,0,0,1,0,1,1,0,1,0,0
2023-11,성북구,2023,11,1,1,0,0,0,0,1,1,0,1,0
2023-11,송파구,2023,11,4,0,1,5,0,6,6,1,4,0,1
2023-11,양천구,2023,11,0,0,0,0,0,0,0,0,0,0,0
2023-11,영등포구,2023,11,2,0,1,1,0,2,2,1,1,1,0
2023-11,용산구,2023,11,0,0,0,0,0,0,0,0,0,0,0
2023-11,은평구,2023,11,3,0,0,3,0,3,3,0,3,0,0
2023-11,종로구,2023,11,0,0,0,0,0,0,0,0,0,0,0
2023-11,중구,2023,11,2,0,2,2,0,4,4,2,2,0,2
2023-11,중랑구,2023,11,0,0,0,0,0,0,0,0,0,0,0
2023-12,강남구,2023,12,5,0,3,1,1,5,5,3,4,1,2
2023-12,강동구,2023,12,1,0,0,1,0,1,1,0,0,1,0
2023-12,강북구,2023,12,0,0,0,0,0,0,0,0,0,0,0
2023-12,강서구,2023,12,1,0,0,1,0,1,1,0,1,0,0
2023-12,관악구,2023,12,2,0,2,0,0,2,2,2,0,2,1
2023-12,광진구,2023,12,2,0,2,0,0,2,2,2,0,2,1
2023-12,구로구,2023,12,1,0,0,0,1,1,1,0,1,0,1
2023-12,금천구,2023,12,0,0,0,0,0,0,0,0,0,0,0
2023-12,노원구,2023,12,4,0,1,1,2,4,4,1,4,0,1
2023-12,도봉구,2023,12,1,0,1,0,0,1,1,1,0,1,0
2023-12,동대문구,2023,12,1,0,0,0,1,1,1,0,1,0,1
2023-12,동작구,2023,12,4,0,2,1,1,4,4,2,3,1,2
2023-12,마포구,2023,12,4,0,2,1,1,4,4,2,3,1,2
2023-12,서대문구,2023,12,3,0,4,0,0,4,4,4,3,0,1
2023-12,서초구,2023,12,1,0,0,0,1,1,1,0,1,0,0
2023-12,성동구,2023,12,0,0,0,0,0,0,0,0,0,0,0
2023-12,성북구,2023,12,0,0,0,0,0,0,0,0,0,0,0
2023-12,송파구,2023,12,5,0,1,4,1,6,6,1,2,3,1
2023-12,양천구,2023,12,0,0,0,0,0,0,0,0,0,0,0
2023-12,영등포구,2023,12,4,0,1,3,0,4,4,1,4,0,2
2023-12,용산구,2023,12,2,0,0,2,0,2,2,0,2,0,1
2023-12,은평구,2023,12,0,0,0,0,0,0,0,0,0,0,0
2023-12,종로구,2023,12,0,0,0,0,0,0,0,0,0,0,0
2023-12,중구,2023,12,1,0,0,1,0,1,1,0,1,0,1
2023-12,중랑구,2023,12,2,0,1,1,0,2,2,1,1,1,0
2024-01,강남구,2024,1,5,0,0,4,1,5,5,0,3,2,1
2024-01,강동구,2024,1,1,0,1,0,0,1,1,1,0,1,0
2024-01,강북구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,강서구,2024,1,2,0,0,2,0,2,2,0,1,1,0
2024-01,관악구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,광진구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,구로구,2024,1,2,0,0,2,0,2,2,0,0,1,1
2024-01,금천구,2024,1,2,0,0,1,1,2,2,0,2,0,2
2024-01,노원구,2024,1,1,0,0,1,0,1,1,0,0,1,1
2024-01,도봉구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,동대문구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,동작구,2024,1,1,0,1,0,0,1,1,1,1,0,1
2024-01,마포구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,서대문구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,서초구,2024,1,1,0,0,1,0,1,1,0,1,0,1
2024-01,성동구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,성북구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,송파구,2024,1,1,0,0,1,2,3,3,0,1,0,1
2024-01,양천구,2024,1,4,0,1,3,0,4,4,1,2,1,3
2024-01,영등포구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,용산구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,은평구,2024,1,0,0,0,0,0,0,0,0,0,0,0
2024-01,종로구,2024,1,1,0,0,2,0,2,2,0,1,1,0
2024-01,중구,2024,1,1,0,0,2,0,2,2,0,1,0,1
2024-01,중랑구,2024,1,1,0,0,1,0,1,1,0,0,1,1
2024-02,강남구,2024,2,5,0,0,4,1,5,5,0,3,1,1
2024-02,강동구,2024,2,0,0,0,0,0,0,0,0,0,0,0
2024-02,강북구,2024,2,0,0,0,0,0,0,0,0,0,0,0
2024-02,강서구,2024,2,0,0,0,0,0,0,0,0,0,0,0
2024-02,관악구,2024,2,2,0,0,2,0,2,2,0,2,0,1
2024-02,광진구,2024,2,0,0,0,0,0,0,0,0,0,0,0
