사고ID,연월,연도,월,자치구,주야,사고내용,사고유형,사고유형_대분류,사고유형_소분류,법규위반,노면상태,기상상태,도로형태,도로형태_대분류,도로형태_소분류,사망자수,중상자수,경상자수,부상신고자수,총부상자수,총사상자수,중상이상자수,PM_가해여부,PM_피해여부,PM_역할,가해운전자_차종,가해운전자_성별,가해운전자_연령대,가해운전자_상해정도,피해운전자_차종,피해운전자_성별,피해운전자_연령대,피해운전자_상해정도,원본파일
PM-2024-03102,2024-08,2024,8,노원구,야간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,13-20세,경상,2024.xlsx
PM-2024-03109,2024-08,2024,8,동대문구,야간,중상사고,차대차 - 기타,차대차,기타,신호위반,건조,맑음,기타 - 기타,기타,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,41-50세,상해없음,자전거,여,51-60세,중상,2024.xlsx
PM-2024-03060,2024-08,2024,8,동작구,주간,부상신고사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,부상신고,승용,남,51-60세,상해없음,2024.xlsx
PM-2024-03105,2024-08,2024,8,동작구,야간,경상사고,차대사람 - 기타,차대사람,기타,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,51-60세,경상,2024.xlsx
PM-2024-03120,2024-08,2024,8,동작구,야간,중상사고,차대사람 - 횡단중,차대사람,횡단중,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,51-60세,중상,2024.xlsx
PM-2024-03055,2024-08,2024,8,마포구,야간,부상신고사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,0,1,1,1,0,N,Y,피해,승용,남,61-64세,상해없음,개인형이동수단(PM),여,31-40세,부상신고,2024.xlsx
PM-2024-03119,2024-08,2024,8,마포구,야간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,21-30세,경상,2024.xlsx
PM-2024-03092,2024-08,2024,8,서초구,주간,경상사고,차대차 - 기타,차대차,기타,안전거리미확보,건조,맑음,단일로 - 기타,단일로,기타,0,0,2,0,2,2,0,N,N,기타,승용,여,65세 이상,상해없음,특수,남,21-30세,경상,2024.xlsx
PM-2024-03114,2024-08,2024,8,서초구,주간,경상사고,차대차 - 추돌,차대차,추돌,기타,건조,흐림,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,경상,승용,남,61-64세,상해없음,2024.xlsx
PM-2024-03121,2024-08,2024,8,서초구,야간,사망사고,차대차 - 충돌,차대차,충돌,기타,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,1,0,1,0,1,2,1,Y,N,가해,개인형이동수단(PM),남,21-30세,사망,승용,남,21-30세,경상,2024.xlsx
PM-2024-03072,2024-08,2024,8,성동구,주간,경상사고,차대차 - 충돌,차대차,충돌,교차로운행방법위반,건조,맑음,기타 - 기타,기타,기타,0,0,2,0,2,2,0,Y,Y,가해+피해,개인형이동수단(PM),여,41-50세,경상,개인형이동수단(PM),남,65세 이상,경상,2024.xlsx
PM-2024-03113,2024-08,2024,8,성동구,주간,부상신고사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,51-60세,부상신고,화물,남,41-50세,상해없음,2024.xlsx
PM-2024-03097,2024-08,2024,8,성북구,주간,경상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,0,1,0,1,1,0,N,Y,피해,승용,여,61-64세,상해없음,개인형이동수단(PM),남,31-40세,경상,2024.xlsx
PM-2024-03051,2024-08,2024,8,송파구,주간,중상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,1,0,0,1,1,1,N,Y,피해,승용,여,31-40세,상해없음,개인형이동수단(PM),남,21-30세,중상,2024.xlsx
PM-2024-03053,2024-08,2024,8,송파구,야간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,화물,남,31-40세,상해없음,개인형이동수단(PM),남,51-60세,경상,2024.xlsx
PM-2024-03066,2024-08,2024,8,송파구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,경상,승용,여,51-60세,상해없음,2024.xlsx
PM-2024-03068,2024-08,2024,8,송파구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,2,0,2,2,0,N,N,기타,승용,남,61-64세,경상,특수,남,31-40세,경상,2024.xlsx
PM-2024-03070,2024-08,2024,8,송파구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,기타불명,자전거,여,41-50세,경상,2024.xlsx
PM-2024-03074,2024-08,2024,8,송파구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,흐림,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,51-60세,경상,승용,여,51-60세,상해없음,2024.xlsx
PM-2024-03084,2024-08,2024,8,송파구,주간,중상사고,차대차 - 기타,차대차,기타,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,31-40세,중상,승용,남,61-64세,상해없음,2024.xlsx
PM-2024-03096,2024-08,2024,8,송파구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,경상,화물,남,65세 이상,기타불명,2024.xlsx
PM-2024-03108,2024-08,2024,8,송파구,주간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,1,1,0,2,2,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,경상,이륜,남,31-40세,중상,2024.xlsx
PM-2024-03110,2024-08,2024,8,송파구,야간,부상신고사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,2,2,2,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,부상신고,이륜,남,21-30세,부상신고,2024.xlsx
PM-2024-03091,2024-08,2024,8,양천구,야간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,51-60세,상해없음,개인형이동수단(PM),남,13-20세,경상,2024.xlsx
PM-2024-03125,2024-08,2024,8,영등포구,야간,중상사고,차대사람 - 횡단중,차대사람,횡단중,기타,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,65세 이상,중상,2024.xlsx
PM-2024-03054,2024-08,2024,8,은평구,주간,경상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,51-60세,경상,,,,,2024.xlsx
PM-2024-03107,2024-08,2024,8,은평구,주간,중상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,화물,남,41-50세,상해없음,개인형이동수단(PM),여,65세 이상,중상,2024.xlsx
PM-2024-03071,2024-08,2024,8,종로구,야간,경상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,경상,,,,,2024.xlsx
PM-2024-03063,2024-08,2024,8,중구,주간,중상사고,차대차 - 기타,차대차,기타,중앙선침범,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,21-30세,중상,건설기계,남,51-60세,상해없음,2024.xlsx
PM-2024-03118,2024-08,2024,8,중구,야간,중상사고,차대사람 - 횡단중,차대사람,횡단중,신호위반,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,41-50세,상해없음,보행자,여,21-30세,중상,2024.xlsx
PM-2024-03057,2024-08,2024,8,중랑구,주간,부상신고사고,차대차 - 충돌,차대차,충돌,기타,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,31-40세,부상신고,승용,여,31-40세,상해없음,2024.xlsx
PM-2024-03064,2024-08,2024,8,중랑구,주간,경상사고,차대차 - 충돌,차대차,충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,N,Y,피해,승용,남,65세 이상,상해없음,개인형이동수단(PM),남,41-50세,경상,2024.xlsx
PM-2024-03085,2024-08,2024,8,중랑구,야간,부상신고사고,차대차 - 충돌,차대차,충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,51-60세,부상신고,승용,남,21-30세,상해없음,2024.xlsx
PM-2024-03101,2024-08,2024,8,중랑구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,상해없음,이륜,남,31-40세,경상,2024.xlsx
PM-2024-03104,2024-08,2024,8,중랑구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,단일로,지하차도(도로)내,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,65세 이상,경상,승용,남,41-50세,상해없음,2024.xlsx
PM-2024-03136,2024-09,2024,9,강남구,야간,경상사고,차대차 - 기타,차대차,기타,신호위반,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,31-40세,상해없음,개인형이동수단(PM),남,21-30세,경상,2024.xlsx
PM-2024-03141,2024-09,2024,9,강남구,주간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,기타,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,상해없음,보행자,여,21-30세,경상,2024.xlsx
PM-2024-03143,2024-09,2024,9,강남구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,남,41-50세,상해없음,개인형이동수단(PM),남,41-50세,경상,2024.xlsx
PM-2024-03149,2024-09,2024,9,강남구,주간,경상사고,차대사람 - 기타,차대사람,기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,상해없음,보행자,여,31-40세,경상,2024.xlsx
PM-2024-03154,2024-09,2024,9,강남구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,51-60세,경상,승용,여,61-64세,상해없음,2024.xlsx
PM-2024-03162,2024-09,2024,9,강남구,주간,중상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,65세 이상,중상,2024.xlsx
PM-2024-03169,2024-09,2024,9,강남구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,N,Y,피해,승용,여,31-40세,상해없음,개인형이동수단(PM),여,21-30세,경상,2024.xlsx
PM-2024-03170,2024-09,2024,9,강남구,주간,경상사고,차대차 - 추돌,차대차,추돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,이륜,남,51-60세,경상,2024.xlsx
PM-2024-03180,2024-09,2024,9,강남구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,N,N,기타,승용,남,65세 이상,상해없음,특수,남,65세 이상,경상,2024.xlsx
PM-2024-03181,2024-09,2024,9,강남구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,경상,승용,남,51-60세,기타불명,2024.xlsx
PM-2024-03182,2024-09,2024,9,강남구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,21-30세,경상,2024.xlsx
PM-2024-03188,2024-09,2024,9,강남구,야간,부상신고사고,차대차 - 기타,차대차,기타,기타,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,N,Y,피해,기타불명,기타불명,기타불명,기타불명,개인형이동수단(PM),남,21-30세,부상신고,2024.xlsx
PM-2024-03194,2024-09,2024,9,강남구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,31-40세,경상,2024.xlsx
PM-2024-03197,2024-09,2024,9,강남구,주간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,보행자,여,21-30세,경상,2024.xlsx
PM-2024-03151,2024-09,2024,9,강동구,야간,중상사고,차대사람 - 횡단중,차대사람,횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,61-64세,중상,2024.xlsx
PM-2024-03156,2024-09,2024,9,강동구,주간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,51-60세,상해없음,보행자,남,41-50세,경상,2024.xlsx
PM-2024-03196,2024-09,2024,9,강동구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,자전거,남,65세 이상,경상,2024.xlsx
PM-2024-03133,2024-09,2024,9,강북구,주간,중상사고,차대사람 - 횡단중,차대사람,횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,보행자,여,65세 이상,중상,2024.xlsx
PM-2024-03134,2024-09,2024,9,강서구,야간,부상신고사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,N,Y,피해,승용,여,51-60세,상해없음,개인형이동수단(PM),남,21-30세,부상신고,2024.xlsx
PM-2024-03135,2024-09,2024,9,강서구,야간,부상신고사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,흐림,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,부상신고,승용,여,51-60세,상해없음,2024.xlsx
PM-2024-03147,2024-09,2024,9,강서구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,31-40세,상해없음,개인형이동수단(PM),남,41-50세,경상,2024.xlsx
PM-2024-03148,2024-09,2024,9,강서구,주간,경상사고,차대사람 - 기타,차대사람,기타,신호위반,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,51-60세,상해없음,보행자,여,31-40세,경상,2024.xlsx
PM-2024-03157,2024-09,2024,9,강서구,야간,경상사고,차량단독 - 전도전복,차량단독,전도전복,안전운전불이행,젖음/습기,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,경상,,,,,2024.xlsx
PM-2024-03171,2024-09,2024,9,강서구,야간,부상신고사고,차량단독 - 기타,차량단독,기타,안전운전불이행,젖음/습기,비,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,61-64세,부상신고,,,,,2024.xlsx
PM-2024-03175,2024-09,2024,9,강서구,야간,경상사고,차대차 - 기타,차대차,기타,신호위반,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,N,Y,피해,승용,남,65세 이상,상해없음,개인형이동수단(PM),남,41-50세,경상,2024.xlsx
PM-2024-03140,2024-09,2024,9,관악구,주간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,보행자,여,12세 이하,경상,2024.xlsx
PM-2024-03163,2024-09,2024,9,관악구,주간,중상사고,차대차 - 기타,차대차,기타,중앙선침범,건조,맑음,단일로 - 기타,단일로,기타,0,1,1,0,2,2,1,Y,N,가해,개인형이동수단(PM),남,51-60세,중상,이륜,남,21-30세,경상,2024.xlsx
PM-2024-03150,2024-09,2024,9,광진구,주간,중상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,21-30세,중상,2024.xlsx
PM-2024-03167,2024-09,2024,9,광진구,야간,경상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,0,1,0,1,1,0,N,Y,피해,승용,여,51-60세,상해없음,개인형이동수단(PM),남,21-30세,경상,2024.xlsx
PM-2024-03177,2024-09,2024,9,광진구,야간,경상사고,차량단독 - 기타,차량단독,기타,기타,젖음/습기,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,경상,,,,,2024.xlsx
PM-2024-03189,2024-09,2024,9,구로구,주간,중상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,65세 이상,중상,2024.xlsx
PM-2024-03131,2024-09,2024,9,금천구,야간,경상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,2,0,2,2,0,N,N,기타,승용,남,51-60세,기타불명,특수,남,41-50세,경상,2024.xlsx
PM-2024-03174,2024-09,2024,9,금천구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,기타불명,기타불명,기타불명,기타불명,2024.xlsx
PM-2024-03146,2024-09,2024,9,노원구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,41-50세,경상,2024.xlsx
PM-2024-03153,2024-09,2024,9,노원구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,보행자,남,21-30세,경상,2024.xlsx
PM-2024-03179,2024-09,2024,9,노원구,야간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,13-20세,경상,2024.xlsx
PM-2024-03173,2024-09,2024,9,도봉구,주간,부상신고사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,2,2,2,0,Y,N,가해,개인형이동수단(PM),여,31-40세,부상신고,보행자,여,65세 이상,부상신고,2024.xlsx
PM-2024-03130,2024-09,2024,9,동대문구,주간,경상사고,차대사람 - 기타,차대사람,기타,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,기타불명,보행자,남,13-20세,경상,2024.xlsx
PM-2024-03145,2024-09,2024,9,동대문구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,N,기타,승용,여,41-50세,상해없음,특수,남,41-50세,경상,2024.xlsx
PM-2024-03152,2024-09,2024,9,동대문구,주간,경상사고,차대사람 - 차도통행중,차대사람,차도통행중,안전운전불이행,젖음/습기,비,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,남,21-30세,경상,2024.xlsx
PM-2024-03158,2024-09,2024,9,동작구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,41-50세,상해없음,보행자,남,61-64세,경상,2024.xlsx
PM-2024-03132,2024-09,2024,9,마포구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,보행자,남,31-40세,경상,2024.xlsx
PM-2024-03195,2024-09,2024,9,마포구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,화물,남,65세 이상,상해없음,개인형이동수단(PM),남,21-30세,경상,2024.xlsx
PM-2024-03128,2024-09,2024,9,서초구,주간,중상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,흐림,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,남,31-40세,중상,2024.xlsx
PM-2024-03137,2024-09,2024,9,서초구,야간,경상사고,차대차 - 기타,차대차,기타,안전거리미확보,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,N,N,기타,승용,남,31-40세,기타불명,특수,남,41-50세,경상,2024.xlsx
PM-2024-03172,2024-09,2024,9,서초구,주간,중상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,1,1,0,2,2,1,Y,N,가해,개인형이동수단(PM),남,41-50세,중상,보행자,남,41-50세,경상,2024.xlsx
PM-2024-03184,2024-09,2024,9,성북구,야간,경상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,,,,,2024.xlsx
PM-2024-03198,2024-09,2024,9,성북구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,이륜,남,31-40세,상해없음,개인형이동수단(PM),여,31-40세,경상,2024.xlsx
PM-2024-03164,2024-09,2024,9,송파구,야간,경상사고,차대사람 - 차도통행중,차대사람,차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,기타불명,보행자,여,41-50세,경상,2024.xlsx
PM-2024-03165,2024-09,2024,9,송파구,야간,중상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,1,2,2,1,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,자전거,남,31-40세,중상,2024.xlsx
PM-2024-03166,2024-09,2024,9,송파구,야간,중상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,기타불명,보행자,남,12세 이하,중상,2024.xlsx
PM-2024-03185,2024-09,2024,9,송파구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,경상,승용,남,41-50세,상해없음,2024.xlsx
PM-2024-03186,2024-09,2024,9,송파구,야간,경상사고,차대사람 - 기타,차대사람,기타,기타,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,31-40세,경상,2024.xlsx
PM-2024-03187,2024-09,2024,9,송파구,주간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,1,0,1,2,2,1,N,N,기타,자전거,남,51-60세,중상,특수,남,31-40세,부상신고,2024.xlsx
PM-2024-03191,2024-09,2024,9,송파구,야간,부상신고사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,보행자,남,12세 이하,부상신고,2024.xlsx
PM-2024-03193,2024-09,2024,9,송파구,야간,중상사고,차대차 - 충돌,차대차,충돌,기타,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,원동기,남,21-30세,상해없음,개인형이동수단(PM),여,21-30세,중상,2024.xlsx
PM-2024-03155,2024-09,2024,9,양천구,야간,경상사고,차대사람 - 차도통행중,차대사람,차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,기타불명,보행자,여,31-40세,경상,2024.xlsx
PM-2024-03160,2024-09,2024,9,양천구,야간,경상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,Y,가해+피해,개인형이동수단(PM),남,20세 이하,상해없음,개인형이동수단(PM),남,31-40세,경상,2024.xlsx
