번호,신고일,구정보,주소,유형,조치일
4090,2021-08-27,영등포구,서울특별시 영등포구 양평동3가 48-1,"횡단보도, 산책로 등",2021-08-27
4091,2021-08-27,송파구,서울특별시 송파구 장지동 837,"점자블록, 엘리베이터 입구",2021-08-27
4092,2021-08-27,관악구,서울특별시 관악구 봉천동 1693-39,지하철역 진출입로 및 주변,2021-08-27
4093,2021-08-27,성북구,서울특별시 성북구 석관동 341-90,"점자블록, 엘리베이터 입구",2021-08-27
4094,2021-08-27,영등포구,서울특별시 영등포구 당산동2가 4-3,"횡단보도, 산책로 등",2021-08-27
4095,2021-08-27,관악구,서울특별시 관악구 봉천동 1659-2,지하철역 진출입로 및 주변,2021-08-27
4096,2021-08-27,동작구,서울특별시 동작구 사당동 1133-2,보도와 차도가 구분된 도로의 차도,2021-08-27
4097,2021-08-27,관악구,서울특별시 관악구 봉천동 1693-39,지하철역 진출입로 및 주변,2021-08-27
4098,2021-08-27,동작구,서울특별시 동작구 신대방동 343-7,"버스정류장, 택시 승강장",2021-08-27
4099,2021-08-27,영등포구,서울특별시 영등포구 여의도동 2-7,보도와 차도가 구분된 도로의 차도,2021-08-27
4100,2021-08-27,영등포구,서울특별시 영등포구 여의도동 1-6,"횡단보도, 산책로 등",2021-08-27
4101,2021-08-27,송파구,서울특별시 송파구 장지동 839,"점자블록, 엘리베이터 입구",2021-08-27
4102,2021-08-27,영등포구,서울특별시 영등포구 신길동 140-2,보도와 차도가 구분된 도로의 차도,2021-08-27
4103,2021-08-27,송파구,서울특별시 송파구 장지동 839,"점자블록, 엘리베이터 입구",2021-08-27
4104,2021-08-27,동작구,서울특별시 동작구 상도동 424,보도와 차도가 구분된 도로의 차도,2021-08-27
4105,2021-08-27,영등포구,서울특별시 영등포구 여의도동 10-1,"횡단보도, 산책로 등",2021-08-27
4106,2021-08-27,영등포구,서울특별시 영등포구 대림동 929-62,보도와 차도가 구분된 도로의 차도,2021-08-27
4107,2021-08-27,영등포구,서울특별시 영등포구 대림동 1050-40,"점자블록, 엘리베이터 입구",2021-08-27
4108,2021-08-27,동작구,서울특별시 동작구 신대방동 343-7,오신고,2021-08-27
4109,2021-08-27,동작구,서울특별시 동작구 상도동 521-3,보도와 차도가 구분된 도로의 차도,2021-08-27
4110,2021-08-27,송파구,서울특별시 송파구 오금동 34-2,지하철역 진출입로 및 주변,2021-08-27
4111,2021-08-27,송파구,서울특별시 송파구 오금동 34-2,지하철역 진출입로 및 주변,2021-08-27
4112,2021-08-27,영등포구,서울특별시 영등포구 도림동 821,보도와 차도가 구분된 도로의 차도,2021-08-27
4113,2021-08-27,동작구,서울특별시 동작구 신대방동 395-68,보도와 차도가 구분된 도로의 차도,2021-08-27
4114,2021-08-27,동작구,서울특별시 동작구 상도동 512-11,"버스정류장, 택시 승강장",2021-08-27
4115,2021-08-27,영등포구,서울특별시 영등포구 도림동 821-5,보도와 차도가 구분된 도로의 차도,2021-08-27
4116,2021-08-27,송파구,서울특별시 송파구 장지동 850,"점자블록, 엘리베이터 입구",2021-08-27
4117,2021-08-27,종로구,서울특별시 종로구 당주동 37-5,"횡단보도, 산책로 등",2021-08-27
4118,2021-08-27,송파구,서울특별시 송파구 장지동 839,"점자블록, 엘리베이터 입구",2021-08-27
4119,2021-08-27,종로구,서울특별시 종로구 수송동 61,보도와 차도가 구분된 도로의 차도,2021-08-27
4120,2021-08-27,종로구,서울특별시 종로구 수송동 85,"횡단보도, 산책로 등",2021-08-27
4121,2021-08-27,송파구,서울특별시 송파구 방이동 65-6,"버스정류장, 택시 승강장",2021-08-27
4122,2021-08-27,송파구,서울특별시 송파구 석촌동 189,"점자블록, 엘리베이터 입구",2021-08-27
4123,2021-08-27,송파구,서울특별시 송파구 방이동 184-8,"버스정류장, 택시 승강장",2021-08-27
4124,2021-08-27,송파구,서울특별시 송파구 삼전동 88,"버스정류장, 택시 승강장",2021-08-27
4125,2021-08-27,송파구,서울특별시 송파구 문정동 2-5,"버스정류장, 택시 승강장",2021-08-27
4126,2021-08-27,영등포구,서울특별시 영등포구 문래동1가 39-1,"횡단보도, 산책로 등",2021-08-27
4127,2021-08-27,송파구,서울특별시 송파구 잠실동 40-1,"버스정류장, 택시 승강장",2021-08-27
4128,2021-08-27,영등포구,서울특별시 영등포구 문래동1가 39-1,"횡단보도, 산책로 등",2021-08-27
4129,2021-08-27,송파구,서울특별시 송파구 잠실동 175-7,"버스정류장, 택시 승강장",2021-08-27
4130,2021-08-27,송파구,서울특별시 송파구 잠실동 38,"버스정류장, 택시 승강장",2021-08-27
4131,2021-08-27,영등포구,서울특별시 영등포구 문래동3가 83-4,"점자블록, 엘리베이터 입구",2021-08-27
4132,2021-08-27,송파구,서울특별시 송파구 잠실동 270,"버스정류장, 택시 승강장",2021-08-27
4133,2021-08-27,종로구,서울특별시 종로구 중학동 40-5,보도와 차도가 구분된 도로의 차도,2021-08-27
4134,2021-08-27,종로구,서울특별시 종로구 인사동 250-2,보도와 차도가 구분된 도로의 차도,2021-08-27
4135,2021-08-27,송파구,서울특별시 송파구 문정동 3-2,"횡단보도, 산책로 등",2021-08-27
4136,2021-08-27,관악구,서울특별시 관악구 봉천동 979-8,지하철역 진출입로 및 주변,2021-08-27
4137,2021-08-27,송파구,서울특별시 송파구 잠실동 38,"버스정류장, 택시 승강장",2021-08-27
4138,2021-08-27,송파구,서울특별시 송파구 잠실동 41,"횡단보도, 산책로 등",2021-08-27
4139,2021-08-27,송파구,서울특별시 송파구 가락동 192,"횡단보도, 산책로 등",2021-08-27
4140,2021-08-27,송파구,서울특별시 송파구 가락동 106-2,"횡단보도, 산책로 등",2021-08-27
4141,2021-08-30,영등포구,서울특별시 영등포구 여의도동 4-4,보도와 차도가 구분된 도로의 차도,2021-08-30
4142,2021-08-30,영등포구,서울특별시 영등포구 문래동5가 14,"횡단보도, 산책로 등",2021-08-30
4143,2021-08-30,송파구,서울특별시 송파구 문정동 158-1,"버스정류장, 택시 승강장",2021-08-30
4144,2021-08-30,송파구,서울특별시 송파구 장지동 850,"버스정류장, 택시 승강장",2021-08-30
4145,2021-08-30,동작구,서울특별시 동작구 흑석동 341-11,"횡단보도, 산책로 등",2021-08-30
4146,2021-08-30,송파구,서울특별시 송파구 가락동 123-7,"횡단보도, 산책로 등",2021-08-30
4147,2021-08-30,동작구,서울특별시 동작구 대방동 406-10,지하철역 진출입로 및 주변,2021-08-30
4148,2021-08-30,송파구,서울특별시 송파구 가락동 100-2,"버스정류장, 택시 승강장",2021-08-30
4149,2021-08-30,영등포구,서울특별시 영등포구 문래동5가 13-3,보도와 차도가 구분된 도로의 차도,2021-08-30
4150,2021-08-30,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2021-08-30
4151,2021-08-30,영등포구,서울특별시 영등포구 문래동3가 55-13,"횡단보도, 산책로 등",2021-08-30
4152,2021-08-30,송파구,서울특별시 송파구 방이동 95-3,"버스정류장, 택시 승강장",2021-08-30
4153,2021-08-30,동작구,서울특별시 동작구 사당동 712-14,"버스정류장, 택시 승강장",2021-08-30
4154,2021-08-30,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2021-08-30
4155,2021-08-30,송파구,서울특별시 송파구 방이동 95-3,"버스정류장, 택시 승강장",2021-08-30
4156,2021-08-30,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2021-08-30
4157,2021-08-30,영등포구,서울특별시 영등포구 도림동 821,보도와 차도가 구분된 도로의 차도,2021-08-30
4158,2021-08-30,영등포구,서울특별시 영등포구 도림동 187-1,"버스정류장, 택시 승강장",2021-08-30
4159,2021-08-30,마포구,서울특별시 마포구 서교동 415,"점자블록, 엘리베이터 입구",2021-08-30
4160,2021-08-30,성동구,서울특별시 성동구 마장동 804,지하철역 진출입로 및 주변,2021-08-30
4161,2021-08-30,동작구,서울특별시 동작구 사당동 147-29,"버스정류장, 택시 승강장",2021-08-30
4162,2021-08-30,영등포구,서울특별시 영등포구 당산동6가 281-1,"점자블록, 엘리베이터 입구",2021-08-30
4163,2021-08-30,성동구,서울특별시 성동구 마장동 772-3,"점자블록, 엘리베이터 입구",2021-08-30
4164,2021-08-30,영등포구,서울특별시 영등포구 당산동6가 323-1,"점자블록, 엘리베이터 입구",2021-08-30
4165,2021-08-30,마포구,서울특별시 마포구 서교동 427,보도와 차도가 구분된 도로의 차도,2021-08-30
4166,2021-08-30,동작구,서울특별시 동작구 사당동 144-4,"버스정류장, 택시 승강장",2021-08-30
4167,2021-08-30,영등포구,서울특별시 영등포구 신길동 4934-11,"횡단보도, 산책로 등",2021-08-30
4168,2021-08-30,동작구,서울특별시 동작구 사당동 144-4,"버스정류장, 택시 승강장",2021-08-30
4169,2021-08-30,성동구,서울특별시 성동구 행당동 168-151,"횡단보도, 산책로 등",2021-08-30
4170,2021-08-30,송파구,서울특별시 송파구 잠실동 40-1,"버스정류장, 택시 승강장",2021-08-30
4171,2021-08-30,성동구,서울특별시 성동구 행당동 168-151,"횡단보도, 산책로 등",2021-08-30
4172,2021-08-30,성동구,서울특별시 성동구 행당동 168-151,"횡단보도, 산책로 등",2021-08-30
4173,2021-08-30,동작구,서울특별시 동작구 사당동 144-4,"버스정류장, 택시 승강장",2021-08-30
4174,2021-08-30,성동구,서울특별시 성동구 행당동 168-151,"횡단보도, 산책로 등",2021-08-30
4175,2021-08-30,마포구,서울특별시 마포구 서교동 349,"횡단보도, 산책로 등",2021-08-30
4176,2021-08-30,송파구,서울특별시 송파구 방이동 18,"버스정류장, 택시 승강장",2021-08-30
4177,2021-08-30,성동구,서울특별시 성동구 행당동 168-151,"횡단보도, 산책로 등",2021-08-30
4178,2021-08-30,송파구,서울특별시 송파구 장지동 839-5,"점자블록, 엘리베이터 입구",2021-08-30
4179,2021-08-30,성동구,서울특별시 성동구 행당동 168-151,"횡단보도, 산책로 등",2021-08-30
4180,2021-08-30,동작구,서울특별시 동작구 신대방동 375-32,보도와 차도가 구분된 도로의 차도,2021-08-30
4181,2021-08-30,동작구,서울특별시 동작구 신대방동 375-32,보도와 차도가 구분된 도로의 차도,2021-08-30
4182,2021-08-30,도봉구,서울특별시 도봉구 창동 766,보도와 차도가 구분된 도로의 차도,2021-08-30
4183,2021-08-30,마포구,서울특별시 마포구 서교동 365-1,보도와 차도가 구분된 도로의 차도,2021-08-30
4184,2021-08-30,도봉구,서울특별시 도봉구 방학동 726-129,보도와 차도가 구분된 도로의 차도,2021-08-30
4185,2021-08-30,송파구,서울특별시 송파구 방이동 95-3,"버스정류장, 택시 승강장",2021-08-30
4186,2021-08-30,송파구,서울특별시 송파구 송파동 188-4,"버스정류장, 택시 승강장",2021-08-30
4187,2021-08-30,영등포구,서울특별시 영등포구 문래동3가 68-1,지하철역 진출입로 및 주변,2021-08-30
4188,2021-08-30,영등포구,서울특별시 영등포구 여의도동 2-9,"점자블록, 엘리베이터 입구",2021-08-30
4189,2021-08-30,마포구,서울특별시 마포구 연남동 260-67,보도와 차도가 구분된 도로의 차도,2021-08-30
4190,2021-08-30,종로구,서울특별시 종로구 적선동 8-1,"점자블록, 엘리베이터 입구",2021-08-30
4191,2021-08-30,종로구,서울특별시 종로구 통의동 7-40,"횡단보도, 산책로 등",2021-08-30
4192,2021-08-30,영등포구,서울특별시 영등포구 대림동 1050-17,지하철역 진출입로 및 주변,2021-08-30
4193,2021-08-30,송파구,서울특별시 송파구 가락동 49-5,"버스정류장, 택시 승강장",2021-08-30
4194,2021-08-30,영등포구,서울특별시 영등포구 대림동 1050-17,"횡단보도, 산책로 등",2021-08-30
4195,2021-08-30,영등포구,서울특별시 영등포구 문래동5가 13-3,보도와 차도가 구분된 도로의 차도,2021-08-30
4196,2021-08-30,송파구,서울특별시 송파구 방이동 88-2,"버스정류장, 택시 승강장",2021-08-30
4197,2021-08-30,송파구,서울특별시 송파구 오금동 34-2,"점자블록, 엘리베이터 입구",2021-08-30
4198,2021-08-30,동작구,서울특별시 동작구 노량진동 67-3,지하철역 진출입로 및 주변,2021-08-30
4199,2021-08-30,종로구,서울특별시 종로구 관철동 13-25,"버스정류장, 택시 승강장",2021-08-30
4200,2021-08-30,송파구,서울특별시 송파구 방이동 89-28,"횡단보도, 산책로 등",2021-08-30
4201,2021-08-30,송파구,서울특별시 송파구 가락동 59,"버스정류장, 택시 승강장",2021-08-30
4202,2021-08-30,송파구,서울특별시 송파구 가락동 59,"버스정류장, 택시 승강장",2021-08-30
4203,2021-08-30,종로구,서울특별시 종로구 운니동 100-1,"횡단보도, 산책로 등",2021-08-30
4204,2021-08-30,동작구,서울특별시 동작구 대방동 335-53,지하철역 진출입로 및 주변,2021-08-30
4205,2021-08-30,송파구,서울특별시 송파구 장지동 839-1,"횡단보도, 산책로 등",2021-08-30
4206,2021-08-30,동작구,서울특별시 동작구 노량진동 324-2,보도와 차도가 구분된 도로의 차도,2021-08-30
4207,2021-08-30,성북구,서울특별시 성북구 보문동5가 153-1,"점자블록, 엘리베이터 입구",2021-08-30
4208,2021-08-30,동작구,서울특별시 동작구 사당동 1159-2,보도와 차도가 구분된 도로의 차도,2021-08-30
4209,2021-08-30,영등포구,서울특별시 영등포구 영등포동4가 123-1,"버스정류장, 택시 승강장",2021-08-30
4210,2021-08-30,동작구,서울특별시 동작구 상도동 407-1,오신고,2021-08-30
4211,2021-08-30,동작구,서울특별시 동작구 상도동 407-1,"점자블록, 엘리베이터 입구",2021-08-30
4212,2021-08-30,동작구,서울특별시 동작구 상도동 407-1,"횡단보도, 산책로 등",2021-08-30
4213,2021-08-30,종로구,서울특별시 종로구 와룡동 5-9,"버스정류장, 택시 승강장",2021-08-30
4214,2021-08-30,송파구,서울특별시 송파구 문정동 2-5,"횡단보도, 산책로 등",2021-08-30
4215,2021-08-30,송파구,서울특별시 송파구 신천동 19,"횡단보도, 산책로 등",2021-08-30
4216,2021-08-30,송파구,서울특별시 송파구 오금동 3-6,"횡단보도, 산책로 등",2021-08-30
4217,2021-08-30,송파구,서울특별시 송파구 오금동 165-1,"버스정류장, 택시 승강장",2021-08-30
4218,2021-08-30,송파구,서울특별시 송파구 오금동 165-1,지하철역 진출입로 및 주변,2021-08-30
4219,2021-08-30,영등포구,서울특별시 영등포구 문래동6가 1-4,"횡단보도, 산책로 등",2021-08-30
4220,2021-08-30,영등포구,서울특별시 영등포구 영등포동4가 123-1,"버스정류장, 택시 승강장",2021-08-30
4221,2021-08-30,영등포구,서울특별시 영등포구 영등포동4가 123-1,"횡단보도, 산책로 등",2021-08-30
