연월,대여소번호,이용건수,이동거리,이용시간,자치구
2018-01,2324,111,403260.0,2325,강남구
2018-01,2325,150,415600.0,3225,강남구
2018-01,2326,105,203780.0,1503,강남구
2018-01,2327,203,491410.0,4814,강남구
2018-01,2328,67,300450.0,2154,강남구
2018-01,2329,90,311470.0,1672,강남구
2018-01,233,43,115010.0,586,영등포구
2018-01,2330,99,186440.0,1576,강남구
2018-01,2331,84,149480.0,1114,강남구
2018-01,2332,118,372870.0,2940,강남구
2018-01,2333,257,616650.0,4307,강남구
2018-01,2334,96,369070.0,1922,강남구
2018-01,2335,119,392110.0,2092,강남구
2018-01,2336,87,253960.0,1513,강남구
2018-01,2337,106,633970.0,2774,강남구
2018-01,2339,67,271010.0,1038,강남구
2018-01,234,89,210130.0,1794,영등포구
2018-01,2340,201,792790.0,3937,강남구
2018-01,2341,74,507960.0,2323,강남구
2018-01,2342,88,367150.0,3064,강남구
2018-01,2343,7,49550.0,239,강남구
2018-01,2344,28,177640.0,1117,강남구
2018-01,2347,45,270020.0,618,강남구
2018-01,2348,114,380520.0,2416,강남구
2018-01,235,135,384880.0,2654,영등포구
2018-01,2350,67,216030.0,1531,강남구
2018-01,2351,30,164650.0,985,강남구
2018-01,2352,50,184800.0,1259,강남구
2018-01,2353,107,253560.0,1427,강남구
2018-01,2354,39,150430.0,1397,강남구
2018-01,2355,179,625470.0,4344,강남구
2018-01,2356,39,134530.0,1171,강남구
2018-01,2357,104,394940.0,1617,강남구
2018-01,2358,113,336970.0,1788,강남구
2018-01,2359,56,94130.0,977,강남구
2018-01,236,156,419360.0,2564,영등포구
2018-01,2360,121,334510.0,2094,강남구
2018-01,2361,13,60880.0,561,강남구
2018-01,2362,108,354500.0,3045,강남구
2018-01,2364,44,73340.0,865,강남구
2018-01,2365,28,90250.0,654,강남구
2018-01,2368,89,148320.0,1080,강남구
2018-01,237,152,527570.0,2782,동작구
2018-01,2370,120,321880.0,1825,강남구
2018-01,2371,31,244590.0,818,강남구
2018-01,2372,146,561110.0,5028,강남구
2018-01,2373,73,366470.0,1853,강남구
2018-01,2375,28,143400.0,1051,강남구
2018-01,2377,66,285820.0,1630,강남구
2018-01,238,431,1311590.0,5674,영등포구
2018-01,239,239,748350.0,4385,영등포구
2018-01,240,263,705850.0,4108,영등포구
2018-01,241,103,425850.0,2378,영등포구
2018-01,242,156,489190.0,2828,영등포구
2018-01,243,213,824810.0,4068,영등포구
2018-01,244,319,925590.0,5066,영등포구
2018-01,245,225,553990.0,3905,영등포구
2018-01,247,363,1360480.0,5778,영등포구
2018-01,248,141,727820.0,3983,영등포구
2018-01,249,53,399410.0,2187,영등포구
2018-01,250,120,313060.0,1785,영등포구
2018-01,251,135,348130.0,2449,영등포구
2018-01,252,205,477390.0,3452,영등포구
2018-01,253,235,489560.0,3089,영등포구
2018-01,254,42,112240.0,737,영등포구
2018-01,255,115,289260.0,1928,영등포구
2018-01,256,126,422220.0,2048,영등포구
2018-01,257,289,731370.0,4758,영등포구
2018-01,258,355,1019650.0,6778,영등포구
2018-01,259,601,1919660.0,8576,영등포구
2018-01,260,51,324880.0,1614,영등포구
2018-01,262,321,988390.0,5366,영등포구
2018-01,263,336,746110.0,4467,영등포구
2018-01,264,160,281870.0,2055,영등포구
2018-01,265,115,161210.0,1378,영등포구
2018-01,266,276,932020.0,5323,영등포구
2018-01,267,166,643140.0,3677,영등포구
2018-01,268,147,422920.0,3236,영등포구
2018-01,270,129,185960.0,1226,영등포구
2018-01,271,82,347140.0,1959,영등포구
2018-01,272,178,1078700.0,5588,영등포구
2018-01,300,506,982300.0,4937,중구
2018-01,301,404,1221900.0,4615,종로구
2018-01,302,518,1322250.0,6727,종로구
2018-01,303,513,857300.0,5837,종로구
2018-01,304,273,853670.0,4352,종로구
2018-01,305,375,865670.0,6656,종로구
2018-01,306,257,476220.0,3458,종로구
2018-01,307,369,723200.0,4944,종로구
2018-01,308,200,340310.0,2593,종로구
2018-01,309,333,702520.0,3971,종로구
2018-01,310,249,603190.0,4257,중구
2018-01,3101,49,263560.0,930,서대문구
2018-01,311,634,1627470.0,11810,중구
2018-01,312,468,963330.0,6128,중구
2018-01,313,182,410600.0,2913,미상
2018-01,314,464,1159190.0,9863,종로구
2018-01,315,222,614260.0,3339,미상
2018-01,316,559,1193590.0,8535,종로구
2018-01,318,134,272770.0,2331,중구
2018-01,320,452,1336510.0,9953,중구
2018-01,321,318,891480.0,6928,중구
2018-01,322,158,723680.0,4221,중구
2018-01,324,240,714320.0,6212,중구
2018-01,326,414,975110.0,5737,종로구
2018-01,327,557,1136700.0,7488,종로구
2018-01,328,409,1099820.0,7356,종로구
2018-01,329,365,1090700.0,7058,종로구
2018-01,330,288,745610.0,3944,미상
2018-01,331,319,695110.0,4949,중구
2018-01,332,205,530970.0,3834,중구
2018-01,334,538,1182670.0,9388,종로구
2018-01,335,301,969050.0,4643,종로구
2018-01,336,251,615590.0,7363,중구
2018-01,337,117,332810.0,3611,종로구
2018-01,338,537,1218980.0,9387,종로구
2018-01,339,529,1385490.0,9267,종로구
2018-01,340,95,258200.0,1866,종로구
2018-01,341,278,818250.0,4538,종로구
2018-01,342,385,978760.0,5397,종로구
2018-01,343,157,316400.0,2462,종로구
2018-01,344,417,884630.0,3982,종로구
2018-01,345,286,581740.0,5557,종로구
2018-01,346,476,1577550.0,9131,중구
2018-01,347,294,1071540.0,5853,중구
2018-01,348,268,789880.0,4708,종로구
2018-01,349,357,745550.0,4998,종로구
2018-01,3501,228,637070.0,4784,광진구
2018-01,3502,29,155350.0,663,광진구
2018-01,3503,49,161650.0,897,광진구
2018-01,3504,157,414330.0,2970,광진구
2018-01,3505,94,275860.0,2495,광진구
2018-01,3506,142,407380.0,2600,광진구
2018-01,3507,124,339580.0,1565,광진구
2018-01,3508,313,827940.0,4718,광진구
2018-01,3509,278,784900.0,4030,광진구
2018-01,351,247,664980.0,5133,종로구
2018-01,3511,75,473150.0,2519,성동구
2018-01,3513,187,358860.0,2746,성동구
2018-01,3514,125,327000.0,2587,성동구
2018-01,352,67,201150.0,1353,종로구
2018-01,353,199,497740.0,5563,종로구
2018-01,354,324,789920.0,3796,종로구
2018-01,355,276,635970.0,3412,종로구
2018-01,356,369,773290.0,6303,종로구
2018-01,358,768,1946460.0,11174,종로구
2018-01,359,338,737900.0,7856,종로구
2018-01,361,394,1315290.0,6733,종로구
2018-01,362,294,726440.0,4292,종로구
2018-01,363,201,581460.0,3520,종로구
2018-01,364,278,831110.0,3400,종로구
2018-01,367,169,525470.0,2423,종로구
2018-01,368,170,287880.0,2146,종로구
2018-01,369,295,614360.0,4227,종로구
2018-01,370,193,468030.0,4129,중구
2018-01,371,89,382480.0,1933,중구
2018-01,372,87,286090.0,1462,중구
2018-01,373,17,33700.0,459,중구
2018-01,374,163,396380.0,4373,중구
2018-01,375,215,517730.0,3283,중구
2018-01,377,131,388280.0,2941,미상
2018-01,378,379,1121020.0,5977,중구
2018-01,379,135,368300.0,2345,중구
2018-01,380,222,749900.0,3901,중구
2018-01,381,41,101580.0,820,중구
2018-01,382,89,275240.0,1812,중구
2018-01,383,419,1046250.0,6828,중구
2018-01,384,82,215500.0,1688,중구
2018-01,385,417,1006550.0,5088,종로구
2018-01,386,173,461240.0,3374,미상
2018-01,387,124,259900.0,1795,중구
2018-01,388,255,832640.0,4451,종로구
2018-01,389,162,379240.0,3925,중구
2018-01,390,176,542310.0,3523,중구
2018-01,391,144,204520.0,2090,중구
2018-01,400,284,610900.0,3735,마포구
2018-01,401,158,320190.0,2184,마포구
2018-01,402,199,473030.0,3135,마포구
2018-01,403,148,365090.0,2349,마포구
2018-01,405,224,534710.0,2991,마포구
2018-01,406,119,316480.0,1640,마포구
2018-01,407,185,455940.0,2340,마포구
2018-01,408,312,665760.0,4518,마포구
2018-01,409,630,1633820.0,8721,마포구
2018-01,410,89,298160.0,1398,마포구
2018-01,411,172,1087090.0,4321,마포구
2018-01,412,397,791490.0,5146,마포구
2018-01,413,228,871580.0,2964,마포구
2018-01,414,231,530370.0,3328,마포구
2018-01,415,685,1441250.0,7059,마포구
2018-01,416,269,642390.0,3462,마포구
2018-01,417,318,886010.0,4716,마포구
2018-01,418,336,1319320.0,8606,마포구
2018-01,419,446,1836160.0,10036,마포구
2018-01,420,58,339790.0,1955,마포구
2018-01,421,519,1726780.0,10877,마포구
2018-01,422,34,99000.0,936,마포구
2018-01,446,91,361880.0,1983,종로구
2018-01,447,24,110710.0,702,종로구
2018-01,449,23,134000.0,422,종로구
2018-01,450,193,509330.0,3136,종로구
2018-01,451,125,319240.0,1306,종로구
2018-01,500,591,1548730.0,8925,광진구
2018-01,501,509,1500850.0,11106,광진구
2018-01,502,526,2057510.0,11968,광진구
2018-01,503,294,780010.0,4367,미상
2018-01,504,382,757360.0,4977,미상
2018-01,505,361,1003020.0,6957,광진구
2018-01,506,89,380240.0,1217,성동구
2018-01,507,185,493520.0,2520,성동구
2018-01,508,285,701140.0,3933,성동구
2018-01,509,524,1498640.0,8528,성동구
2018-01,510,100,451730.0,3573,성동구
2018-01,511,210,577440.0,5247,성동구
2018-01,512,388,1335820.0,7864,성동구
2018-01,513,335,845990.0,6416,성동구
2018-01,514,461,1080870.0,6283,성동구
2018-01,515,109,473060.0,2697,광진구
2018-01,516,169,493050.0,3562,광진구
2018-01,518,93,280980.0,2120,성동구
2018-01,519,186,565480.0,3246,성동구
2018-01,520,165,517440.0,3019,성동구
2018-01,521,258,1024080.0,5234,성동구
2018-01,522,57,268490.0,1392,성동구
2018-01,523,29,177780.0,964,성동구
2018-01,524,31,188600.0,1381,성동구
2018-01,525,311,1199880.0,6855,성동구
2018-01,526,172,348720.0,2541,성동구
2018-01,529,424,837040.0,4801,성동구
2018-01,530,216,551880.0,2758,성동구
2018-01,533,21,138900.0,401,성동구
2018-01,534,67,237810.0,1319,성동구
2018-01,535,150,607130.0,2706,성동구
2018-01,536,111,300930.0,1749,성동구
2018-01,537,189,786860.0,4852,성동구
2018-01,538,197,466110.0,3082,성동구
2018-01,539,165,733590.0,4013,광진구
2018-01,540,609,1617300.0,10073,광진구
2018-01,542,99,468460.0,2434,광진구
2018-01,543,116,315860.0,2628,광진구
2018-01,544,58,314420.0,1861,광진구
2018-01,546,271,940710.0,5936,광진구
2018-01,548,367,638990.0,3592,광진구
2018-01,549,324,944630.0,7390,광진구
2018-01,550,155,410380.0,2203,성동구
2018-01,551,286,684180.0,4094,광진구
2018-01,552,50,160610.0,1191,광진구
2018-01,553,123,465000.0,3077,광진구
2018-01,555,86,308550.0,2291,광진구
2018-01,556,18,150800.0,765,성동구
2018-01,557,213,453000.0,2925,성동구
2018-01,558,191,577540.0,2988,성동구
2018-01,559,305,972970.0,5421,성동구
2018-01,560,228,703110.0,2871,성동구
2018-01,561,177,760680.0,3999,성동구
2018-01,562,168,534460.0,3173,성동구
2018-01,563,479,957130.0,6219,성동구
2018-01,564,10,35140.0,331,성동구
2018-01,565,233,2006010.0,10267,성동구
2018-01,567,644,1198290.0,7290,성동구
2018-01,568,415,1013550.0,6006,성동구
2018-01,569,58,183490.0,1303,성동구
2018-01,571,347,696220.0,5777,광진구
2018-01,572,53,319110.0,2334,광진구
2018-01,573,416,1299390.0,7571,광진구
2018-01,574,257,1123850.0,5730,광진구
2018-01,575,30,110370.0,687,광진구
2018-01,576,92,276990.0,1920,광진구
2018-01,577,144,644990.0,3121,광진구
2018-01,578,262,660340.0,4053,성동구
2018-01,579,166,693730.0,2963,성동구
2018-01,580,51,136310.0,785,미상
2018-01,581,172,470320.0,2310,성동구
2018-01,582,187,639690.0,2669,성동구
2018-01,583,180,1641840.0,8011,성동구
2018-01,584,292,618500.0,5104,광진구
2018-01,585,310,713800.0,4246,성동구
2018-01,586,125,526800.0,1958,성동구
2018-01,587,171,312200.0,2473,성동구
2018-01,588,120,426830.0,2455,광진구
2018-01,589,267,667410.0,4597,성동구
2018-01,590,313,941800.0,5387,광진구
2018-01,591,79,235390.0,2475,광진구
2018-01,592,220,555010.0,3999,광진구
2018-01,593,236,452390.0,2617,광진구
2018-01,594,162,454670.0,3476,성동구
2018-01,600,131,713080.0,3775,동대문구
2018-01,601,141,260410.0,2083,동대문구
2018-01,602,255,813740.0,5225,동대문구
2018-01,604,79,375130.0,2239,동대문구
2018-01,605,129,254690.0,1784,동대문구
2018-01,606,25,102660.0,633,동대문구
2018-01,608,85,200250.0,1418,동대문구
2018-01,609,264,858460.0,5911,동대문구
2018-01,610,152,281900.0,2160,동대문구
2018-01,612,226,712090.0,3824,동대문구
2018-01,613,244,545090.0,4170,동대문구
2018-01,614,372,1184260.0,5894,동대문구
2018-01,615,197,516690.0,3838,동대문구
2018-01,616,145,297330.0,1443,동대문구
2018-01,617,166,461020.0,2540,동대문구
2018-01,621,123,299290.0,1491,동대문구
2018-01,622,169,465480.0,2946,동대문구
2018-01,623,406,859680.0,7066,동대문구
2018-01,624,285,679860.0,4446,동대문구
2018-01,625,246,665510.0,4669,동대문구
2018-01,626,88,361920.0,1844,동대문구
2018-01,627,105,337560.0,1873,동대문구
2018-01,628,35,142870.0,545,동대문구
2018-01,630,339,819830.0,5133,동대문구
2018-01,631,327,1095290.0,4744,동대문구
2018-01,633,291,863690.0,5875,동대문구
2018-01,634,283,1150370.0,7443,동대문구
2018-01,635,208,824580.0,4687,동대문구
2018-01,636,114,300930.0,1895,동대문구
2018-01,637,167,535680.0,3085,동대문구
2018-01,638,59,169420.0,857,동대문구
2018-01,639,296,641650.0,3737,동대문구
2018-01,640,134,435740.0,2462,동대문구
2018-01,641,291,858570.0,4742,동대문구
2018-01,642,131,319930.0,1469,동대문구
2018-01,643,136,680790.0,2823,동대문구
2018-01,700,139,851490.0,3424,양천구
2018-01,701,67,182100.0,1394,양천구
2018-01,702,105,369190.0,2830,양천구
2018-01,703,416,1600190.0,14307,양천구
2018-01,704,189,707700.0,4162,양천구
2018-01,706,134,400990.0,2552,양천구
2018-01,707,86,259820.0,2111,양천구
2018-01,708,138,420040.0,3027,양천구
2018-01,709,47,216020.0,771,양천구
2018-01,710,38,113160.0,998,양천구
2018-01,711,74,344740.0,1291,양천구
2018-01,712,59,354010.0,2114,양천구
2018-01,713,60,138010.0,1179,양천구
2018-01,714,77,166760.0,1448,양천구
2018-01,716,275,873540.0,6285,양천구
2018-01,719,116,347320.0,1783,양천구
2018-01,720,69,441640.0,2052,양천구
2018-01,723,90,379850.0,3365,양천구
2018-01,800,172,589090.0,3736,용산구
2018-01,802,92,558790.0,3162,용산구
2018-01,803,36,245890.0,1151,용산구
2018-01,805,121,411260.0,2433,용산구
2018-01,806,187,530600.0,3842,용산구
2018-01,807,144,575430.0,2562,용산구
2018-01,808,28,169870.0,1216,용산구
2018-01,809,148,954520.0,5675,용산구
2018-01,810,62,264940.0,1311,용산구
2018-01,811,251,1141120.0,5988,용산구
2018-01,812,85,318140.0,2390,용산구
2018-01,813,105,331390.0,2100,용산구
2018-01,815,101,555560.0,3511,용산구
2018-01,816,450,1972760.0,10937,용산구
2018-01,817,78,253440.0,1246,용산구
2018-01,818,165,534420.0,2909,용산구
2018-01,819,139,450850.0,3128,용산구
2018-01,820,140,348690.0,2258,용산구
2018-01,822,81,477320.0,2631,용산구
2018-01,823,62,149520.0,977,용산구
2018-01,825,158,1086340.0,6189,용산구
2018-01,826,168,480500.0,2821,중구
2018-01,827,19,36670.0,504,용산구
2018-01,828,92,341790.0,1990,용산구
2018-01,900,243,519140.0,3875,은평구
2018-01,901,163,359050.0,2996,은평구
2018-01,902,45,82000.0,571,은평구
2018-01,903,58,179010.0,723,은평구
2018-01,904,90,291580.0,2220,은평구
2018-01,905,180,486640.0,2954,은평구
2018-01,906,353,963050.0,6284,은평구
2018-01,907,408,1699410.0,10787,은평구
2018-01,908,99,396380.0,2147,은평구
2018-01,909,91,380780.0,1727,은평구
2018-01,911,202,382850.0,2749,은평구
2018-01,912,234,764900.0,4045,은평구
2018-01,913,329,759170.0,5287,은평구
2018-01,914,256,1400710.0,7802,은평구
2018-01,915,161,534620.0,2971,은평구
2018-01,916,223,820840.0,4094,은평구
2018-01,917,254,736770.0,4100,은평구
2018-01,919,74,210320.0,1446,은평구
2018-01,921,55,174320.0,1287,은평구
2018-01,922,120,293010.0,1920,은평구
2018-01,923,116,420860.0,1616,은평구
2018-01,924,40,180210.0,976,은평구
2018-01,925,77,194610.0,1494,은평구
2018-01,926,232,695610.0,4344,미상
2018-01,927,119,414210.0,2600,은평구
2018-01,928,16,109130.0,862,은평구
2018-01,930,117,247140.0,1687,은평구
2018-01,931,359,1015240.0,7287,은평구
2018-01,932,133,430990.0,2940,은평구
2018-01,933,150,539420.0,3250,은평구
2018-01,9999,343,656370.0,3343,미상
2018-02,1001,196,728120.0,3576,강동구
2018-02,1002,91,355180.0,1912,강동구
2018-02,1003,89,411970.0,2030,강동구
2018-02,1004,83,374440.0,2715,강동구
2018-02,1006,61,283380.0,2044,강동구
2018-02,1007,15,52200.0,548,강동구
2018-02,1008,150,603210.0,4155,강동구
2018-02,1009,260,665090.0,4966,강동구
2018-02,101,138,491280.0,2638,마포구
2018-02,1010,221,722580.0,5143,강동구
2018-02,1011,297,830840.0,10545,강동구
2018-02,1012,77,151750.0,1290,강동구
2018-02,1013,144,309520.0,1803,강동구
2018-02,1014,108,470590.0,2538,강동구
2018-02,1015,94,343910.0,2666,강동구
2018-02,1016,40,130530.0,875,강동구
2018-02,1017,128,425660.0,4655,강동구
2018-02,1018,122,512510.0,3085,강동구
2018-02,1019,181,781760.0,4556,강동구
2018-02,102,431,1450600.0,8744,마포구
2018-02,1020,255,812350.0,5673,강동구
2018-02,1021,43,244870.0,2067,강동구
2018-02,1022,98,417870.0,2109,강동구
2018-02,1023,39,155770.0,1158,강동구
2018-02,1024,76,232490.0,1836,강동구
2018-02,1025,14,51110.0,362,강동구
2018-02,1026,41,117650.0,841,강동구
2018-02,1027,34,97210.0,866,강동구
2018-02,1028,48,58820.0,433,강동구
2018-02,1029,99,266250.0,1303,강동구
2018-02,103,308,893060.0,6475,마포구
2018-02,1030,50,143810.0,1239,강동구
2018-02,1031,19,90520.0,543,강동구
2018-02,1032,33,115200.0,716,강동구
2018-02,1033,76,205160.0,998,강동구
2018-02,1034,12,36620.0,330,강동구
2018-02,1035,124,480560.0,3209,강동구
2018-02,1036,56,157670.0,1593,강동구
2018-02,1037,16,62560.0,468,강동구
2018-02,1038,19,27070.0,171,강동구
2018-02,1039,5,37990.0,183,강동구
2018-02,104,382,1175960.0,8891,마포구
2018-02,1041,43,237320.0,1453,강동구
2018-02,1042,12,39610.0,203,강동구
2018-02,1044,129,527190.0,3252,강동구
2018-02,105,227,656830.0,4954,마포구
2018-02,106,447,1910300.0,12065,마포구
2018-02,107,575,1421450.0,11421,마포구
2018-02,108,364,1107540.0,8922,마포구
2018-02,109,244,904830.0,8163,마포구
2018-02,110,105,427950.0,1761,미상
2018-02,1101,16,127970.0,679,강서구
2018-02,1102,99,315270.0,1898,강서구
2018-02,1103,88,266690.0,1920,강서구
2018-02,1105,26,144110.0,1126,강서구
2018-02,1106,37,189730.0,818,강서구
2018-02,1108,53,190580.0,1310,강서구
2018-02,1109,73,357680.0,1808,강서구
2018-02,111,250,832690.0,5393,마포구
2018-02,1110,28,216280.0,696,강서구
2018-02,1111,66,286800.0,1687,강서구
2018-02,1112,143,787720.0,4453,강서구
2018-02,1113,107,458000.0,2731,강서구
2018-02,1114,30,142660.0,728,강서구
2018-02,1115,92,201740.0,1791,강서구
2018-02,1117,199,872980.0,4591,강서구
2018-02,1118,182,654230.0,4689,강서구
2018-02,1119,149,671780.0,4344,강서구
2018-02,112,275,977960.0,6861,마포구
2018-02,1120,212,957330.0,6958,강서구
2018-02,1121,114,628720.0,3928,강서구
2018-02,1122,157,1496650.0,6439,강서구
2018-02,1123,174,1163650.0,6959,미상
2018-02,1124,331,1155560.0,9812,강서구
2018-02,1125,119,298170.0,2255,강서구
2018-02,1126,128,539490.0,2620,강서구
2018-02,1127,74,177010.0,1857,강서구
2018-02,1128,70,223290.0,1944,강서구
2018-02,1129,74,217190.0,1508,강서구
2018-02,113,1062,3064080.0,21249,마포구
2018-02,1130,40,145860.0,832,강서구
2018-02,1131,96,447010.0,2747,강서구
2018-02,1132,102,373610.0,2175,강서구
2018-02,1135,107,249970.0,1576,강서구
2018-02,1136,31,65210.0,506,강서구
2018-02,1137,71,224610.0,1449,강서구
2018-02,1139,95,368220.0,2255,강서구
2018-02,114,469,1481210.0,11077,마포구
2018-02,1140,97,349560.0,2396,강서구
2018-02,1141,84,304100.0,2717,강서구
