대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이용거리(M),이용시간(본)
"2021-09","01572","1572.우이산 먹거리마을","일일(회원)","M","AGE_005","2","238.38","2.10","9081.83","61"
"2021-09","01572","1572.우이산 먹거리마을","일일(회원)","M","AGE_006","1","0.00","0.00","0.00","29"
"2021-09","01572","1572.우이산 먹거리마을","일일(회원)","M","AGE_008","1","0.00","0.00","0.00","18"
"2021-09","01572","1572.우이산 먹거리마을","정기",\N,"AGE_001","1","48.90","0.54","2330.00","14"
"2021-09","01572","1572.우이산 먹거리마을","정기",\N,"AGE_002","15","1443.45","13.10","56388.95","363"
"2021-09","01572","1572.우이산 먹거리마을","정기",\N,"AGE_003","17","1297.45","10.60","45737.21","289"
"2021-09","01572","1572.우이산 먹거리마을","정기",\N,"AGE_004","12","1354.26","14.42","62125.01","874"
"2021-09","01572","1572.우이산 먹거리마을","정기",\N,"AGE_005","13","1652.99","12.94","55747.63","369"
"2021-09","01572","1572.우이산 먹거리마을","정기",\N,"AGE_006","4","136.25","1.15","4915.05","66"
"2021-09","01572","1572.우이산 먹거리마을","정기",\N,"AGE_008","1","52.03","0.51","2190.00","10"
"2021-09","01572","1572.우이산 먹거리마을","정기","","AGE_002","2","119.43","1.08","4640.00","88"
"2021-09","01572","1572.우이산 먹거리마을","정기","","AGE_003","1","81.57","0.62","2675.01","19"
"2021-09","01572","1572.우이산 먹거리마을","정기","","AGE_004","1","68.14","0.55","2390.00","34"
"2021-09","01572","1572.우이산 먹거리마을","정기","","AGE_006","4","217.07","2.01","8700.61","47"
"2021-09","01572","1572.우이산 먹거리마을","정기","F","AGE_002","8","568.91","5.78","24895.62","356"
"2021-09","01572","1572.우이산 먹거리마을","정기","F","AGE_003","4","163.15","1.96","8476.70","92"
"2021-09","01572","1572.우이산 먹거리마을","정기","F","AGE_004","1","143.60","1.72","7400.36","30"
"2021-09","01572","1572.우이산 먹거리마을","정기","F","AGE_005","1","140.97","1.27","5476.73","52"
"2021-09","01572","1572.우이산 먹거리마을","정기","F","AGE_006","3","116.52","0.82","3521.19","44"
"2021-09","01572","1572.우이산 먹거리마을","정기","F","AGE_008","1","50.53","0.54","2320.00","22"
"2021-09","01572","1572.우이산 먹거리마을","정기","M","AGE_002","27","1933.63","15.22","65616.05","699"
"2021-09","01572","1572.우이산 먹거리마을","정기","M","AGE_003","5","138.44","1.01","4370.00","179"
"2021-09","01572","1572.우이산 먹거리마을","정기","M","AGE_004","9","890.68","6.34","27334.15","226"
"2021-09","01572","1572.우이산 먹거리마을","정기","M","AGE_005","5","950.76","7.71","33195.38","257"
"2021-09","01572","1572.우이산 먹거리마을","정기","M","AGE_006","11","694.85","5.70","24510.61","429"
"2021-09","01572","1572.우이산 먹거리마을","정기","M","AGE_007","1","94.45","0.74","3180.00","35"
"2021-09","01572","1572.우이산 먹거리마을","정기","M","AGE_008","10","550.75","4.77","20486.96","194"
"2021-09","01573","1573.현대성우아파트 옆","단체",\N,"AGE_001","2","520.54","4.23","18256.89","98"
"2021-09","01573","1573.현대성우아파트 옆","단체",\N,"AGE_002","3","1629.11","11.82","50959.34","287"
"2021-09","01573","1573.현대성우아파트 옆","단체","F","AGE_004","2","536.77","4.84","20853.45","161"
"2021-09","01573","1573.현대성우아파트 옆","단체","M","AGE_008","2","153.42","1.38","5960.00","54"
"2021-09","01573","1573.현대성우아파트 옆","일일(비회원)",\N,"AGE_008","1","23.60","0.21","916.98","6"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)",\N,"AGE_001","3","553.35","5.32","22910.92","140"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)",\N,"AGE_002","13","1980.35","16.10","69416.94","474"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)",\N,"AGE_004","2","120.59","0.90","3860.41","89"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)",\N,"AGE_008","2","279.10","2.69","11630.00","67"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","","AGE_002","3","228.97","1.86","8037.46","131"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","F","AGE_001","1","122.95","1.39","5970.87","75"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","F","AGE_002","7","520.61","5.24","22571.61","219"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","F","AGE_005","1","75.44","0.88","3810.00","20"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","F","AGE_008","1","129.95","1.17","5048.73","46"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","M","AGE_001","5","320.56","2.87","12371.28","104"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","M","AGE_002","12","635.42","4.95","21336.41","260"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","M","AGE_003","2","70.79","0.64","2750.00","56"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","M","AGE_004","3","254.58","2.29","9890.53","107"
"2021-09","01573","1573.현대성우아파트 옆","일일(회원)","M","AGE_008","7","484.08","4.01","17284.44","156"
"2021-09","01573","1573.현대성우아파트 옆","정기",\N,"AGE_001","15","1175.50","10.61","45667.71","327"
"2021-09","01573","1573.현대성우아파트 옆","정기",\N,"AGE_002","34","1865.36","15.50","66768.75","632"
"2021-09","01573","1573.현대성우아파트 옆","정기",\N,"AGE_003","8","1099.32","8.59","36979.25","261"
"2021-09","01573","1573.현대성우아파트 옆","정기",\N,"AGE_004","7","560.91","4.95","21338.52","211"
"2021-09","01573","1573.현대성우아파트 옆","정기",\N,"AGE_005","22","612.37","5.62","24242.47","433"
"2021-09","01573","1573.현대성우아파트 옆","정기",\N,"AGE_006","2","68.75","0.62","2670.82","26"
"2021-09","01573","1573.현대성우아파트 옆","정기",\N,"AGE_008","29","2503.75","23.31","100608.62","703"
"2021-09","01573","1573.현대성우아파트 옆","정기","","AGE_002","5","382.91","3.32","14327.65","216"
"2021-09","01573","1573.현대성우아파트 옆","정기","","AGE_005","1","0.00","0.00","0.00","4"
"2021-09","01573","1573.현대성우아파트 옆","정기","F","AGE_001","4","210.68","2.28","9859.70","101"
"2021-09","01573","1573.현대성우아파트 옆","정기","F","AGE_002","25","1081.65","11.66","50119.74","425"
"2021-09","01573","1573.현대성우아파트 옆","정기","F","AGE_003","6","302.83","2.82","12168.28","84"
"2021-09","01573","1573.현대성우아파트 옆","정기","F","AGE_004","2","53.17","0.50","2143.61","17"
"2021-09","01573","1573.현대성우아파트 옆","정기","F","AGE_005","4","191.08","1.73","7423.78","176"
"2021-09","01573","1573.현대성우아파트 옆","정기","F","AGE_008","2","25.72","0.29","1250.00","18"
"2021-09","01573","1573.현대성우아파트 옆","정기","M","AGE_001","5","229.66","2.17","9372.35","80"
"2021-09","01573","1573.현대성우아파트 옆","정기","M","AGE_002","24","1263.47","9.71","41827.20","550"
"2021-09","01573","1573.현대성우아파트 옆","정기","M","AGE_003","28","1499.79","12.48","53833.99","487"
"2021-09","01573","1573.현대성우아파트 옆","정기","M","AGE_004","27","1381.50","11.45","49403.15","410"
"2021-09","01573","1573.현대성우아파트 옆","정기","M","AGE_005","11","652.60","5.35","23058.24","338"
"2021-09","01573","1573.현대성우아파트 옆","정기","M","AGE_006","22","661.08","5.52","23810.32","470"
"2021-09","01573","1573.현대성우아파트 옆","정기","M","AGE_008","17","1237.91","10.19","43984.22","319"
"2021-09","01574","1574.송중초등학교 옆","단체",\N,"AGE_001","2","193.92","2.58","11130.00","140"
"2021-09","01574","1574.송중초등학교 옆","단체",\N,"AGE_004","1","92.31","0.60","2590.00","16"
"2021-09","01574","1574.송중초등학교 옆","단체",\N,"AGE_008","2","161.04","1.88","8133.33","86"
"2021-09","01574","1574.송중초등학교 옆","단체","F","AGE_001","4","158.28","1.32","5710.00","172"
"2021-09","01574","1574.송중초등학교 옆","단체","F","AGE_003","2","53.99","0.70","3030.00","48"
"2021-09","01574","1574.송중초등학교 옆","단체","M","AGE_001","3","311.21","3.15","13550.00","110"
"2021-09","01574","1574.송중초등학교 옆","단체","M","AGE_008","3","89.76","0.81","3487.44","40"
"2021-09","01574","1574.송중초등학교 옆","일일(비회원)",\N,"AGE_008","5","710.53","6.41","27603.84","234"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)",\N,"AGE_001","6","244.99","2.28","9826.34","140"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)",\N,"AGE_002","54","2437.95","22.27","95952.15","1115"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)",\N,"AGE_003","5","297.28","2.52","10882.14","112"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)",\N,"AGE_004","4","410.38","3.66","15782.04","92"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)",\N,"AGE_008","1","66.53","0.52","2240.00","14"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","","AGE_002","9","1057.39","9.40","40493.49","381"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","F","AGE_001","2","141.03","1.27","5478.70","81"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","F","AGE_002","12","473.92","4.83","20786.90","312"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","F","AGE_003","5","320.42","3.21","13873.61","111"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","F","AGE_004","2","467.59","4.04","17450.00","145"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","F","AGE_005","1","87.85","0.87","3760.00","28"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","F","AGE_006","1","112.08","1.13","4880.00","45"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","M","AGE_001","9","1615.36","15.26","65775.39","501"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","M","AGE_002","12","900.23","7.62","32853.21","345"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","M","AGE_003","5","1291.64","10.77","46397.42","278"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","M","AGE_004","5","627.67","4.75","20533.29","208"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","M","AGE_005","1","409.31","3.00","12920.00","131"
"2021-09","01574","1574.송중초등학교 옆","일일(회원)","M","AGE_008","9","508.61","4.40","18963.56","215"
"2021-09","01574","1574.송중초등학교 옆","정기",\N,"AGE_002","80","4497.77","37.01","159639.64","1421"
"2021-09","01574","1574.송중초등학교 옆","정기",\N,"AGE_003","33","1697.89","15.63","67302.71","764"
"2021-09","01574","1574.송중초등학교 옆","정기",\N,"AGE_004","21","1199.18","9.23","39709.53","313"
"2021-09","01574","1574.송중초등학교 옆","정기",\N,"AGE_005","4","217.46","1.72","7436.70","46"
"2021-09","01574","1574.송중초등학교 옆","정기",\N,"AGE_006","2","119.88","1.07","4614.26","39"
"2021-09","01574","1574.송중초등학교 옆","정기",\N,"AGE_008","6","292.22","2.68","11523.43","171"
"2021-09","01574","1574.송중초등학교 옆","정기","","AGE_001","1","34.23","0.27","1184.02","8"
"2021-09","01574","1574.송중초등학교 옆","정기","","AGE_002","8","705.78","5.57","24022.12","211"
"2021-09","01574","1574.송중초등학교 옆","정기","","AGE_003","3","272.91","2.05","8820.00","64"
"2021-09","01574","1574.송중초등학교 옆","정기","","AGE_004","4","308.97","2.42","10497.97","65"
"2021-09","01574","1574.송중초등학교 옆","정기","F","AGE_001","1","0.00","0.00","0.00","10"
"2021-09","01574","1574.송중초등학교 옆","정기","F","AGE_002","67","2763.78","28.63","123480.62","1108"
"2021-09","01574","1574.송중초등학교 옆","정기","F","AGE_003","19","455.89","4.49","19407.05","256"
"2021-09","01574","1574.송중초등학교 옆","정기","F","AGE_004","18","1208.17","11.02","47484.87","517"
"2021-09","01574","1574.송중초등학교 옆","정기","F","AGE_005","23","2662.03","24.03","103564.56","899"
"2021-09","01574","1574.송중초등학교 옆","정기","F","AGE_006","6","379.94","3.17","13629.02","139"
"2021-09","01574","1574.송중초등학교 옆","정기","F","AGE_008","25","1676.30","16.37","70518.21","804"
"2021-09","01574","1574.송중초등학교 옆","정기","M","AGE_001","13","1482.66","9.42","40579.25","425"
"2021-09","01574","1574.송중초등학교 옆","정기","M","AGE_002","91","3988.76","32.79","141387.46","1255"
"2021-09","01574","1574.송중초등학교 옆","정기","M","AGE_003","36","3012.61","21.86","94184.41","1016"
"2021-09","01574","1574.송중초등학교 옆","정기","M","AGE_004","25","953.67","7.98","34439.17","507"
"2021-09","01574","1574.송중초등학교 옆","정기","M","AGE_005","15","508.40","4.43","19095.93","170"
"2021-09","01574","1574.송중초등학교 옆","정기","M","AGE_006","5","211.12","1.86","8046.94","62"
"2021-09","01574","1574.송중초등학교 옆","정기","M","AGE_008","39","2821.71","21.78","93905.02","638"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체",\N,"AGE_002","8","1327.11","12.88","55522.81","360"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체",\N,"AGE_003","2","414.02","3.79","16335.98","115"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체",\N,"AGE_004","13","1169.58","11.18","48225.35","569"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체",\N,"AGE_005","2","86.73","1.08","4659.71","39"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체","","AGE_001","2","0.00","0.00","0.00","15"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체","F","AGE_001","2","194.60","1.76","7560.00","90"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체","F","AGE_002","6","343.20","3.45","14865.97","178"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체","F","AGE_004","3","19.31","0.18","749.87","77"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체","F","AGE_008","3","291.59","2.91","12530.00","139"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체","M","AGE_001","5","480.87","4.12","17741.42","185"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체","M","AGE_002","4","309.73","2.33","10027.58","90"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","단체","M","AGE_004","2","319.92","2.47","10630.00","79"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(비회원)",\N,"AGE_002","1","0.00","0.00","0.00","91"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(비회원)",\N,"AGE_008","27","3047.46","27.48","118395.08","1112"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(비회원)","M","AGE_002","4","115.79","1.04","4498.69","41"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(회원)",\N,"AGE_001","42","3648.26","32.71","140892.19","1425"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(회원)",\N,"AGE_002","213","15041.11","135.89","585898.87","5737"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(회원)",\N,"AGE_003","39","4516.89","35.64","153647.68","1454"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(회원)",\N,"AGE_004","24","2087.90","17.40","75062.28","497"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(회원)",\N,"AGE_005","6","694.75","6.78","29212.48","251"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(회원)",\N,"AGE_006","1","470.57","4.05","17474.99","110"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(회원)",\N,"AGE_008","15","1052.21","9.98","43002.28","581"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(회원)","","AGE_001","4","185.02","1.99","8526.82","60"
"2021-09","01601","1601. 석계역 문화광장 내 자전거 보관소","일일(회원)","","AGE_002","34","2438.48","23.46","101108.63","907"
